epoch,accuracy,auc,learning_rate,loss,pr_auc,precision_40,precision_45,precision_50,precision_55,recall_40,recall_45,recall_50,recall_55,val_accuracy,val_auc,val_loss,val_pr_auc,val_precision_40,val_precision_45,val_precision_50,val_precision_55,val_recall_40,val_recall_45,val_recall_50,val_recall_55
0,0.492000013589859,0.49988994002342224,0.0010000000474974513,0.7805870175361633,0.5129898190498352,0.4962884485721588,0.4968152940273285,0.49464666843414307,0.5283018946647644,0.9397590160369873,0.9397590160369873,0.9277108311653137,0.11244980245828629,0.49802371859550476,0.48461538553237915,0.6968915462493896,0.46106722950935364,0.48616600036621094,0.48616600036621094,0.0,0.0,1.0,1.0,0.0,0.0
1,0.48500001430511475,0.5010340213775635,0.0010000000474974513,0.6942291259765625,0.5000736117362976,0.49799999594688416,0.49799999594688416,0.4444444477558136,0.5714285969734192,1.0,1.0,0.13654617965221405,0.00803212821483612,0.5098814368247986,0.5,0.6931237578392029,0.4792444705963135,0.488095223903656,0.488095223903656,0.0,0.0,1.0,1.0,0.0,0.0
2,0.48899999260902405,0.5030120611190796,0.0010000000474974513,0.6919575929641724,0.5060847401618958,0.49849849939346313,0.49849849939346313,0.4029850661754608,1.0,1.0,1.0,0.05421686917543411,0.0060240961611270905,0.5138339996337891,0.5040025115013123,0.692069947719574,0.48698779940605164,0.488095223903656,0.488095223903656,0.5,0.0,1.0,1.0,0.008130080997943878,0.0
3,0.5059999823570251,0.5040881037712097,0.0010000000474974513,0.6932757496833801,0.5085973739624023,0.49799999594688416,0.49799999594688416,0.6111111044883728,0.75,1.0,1.0,0.02208835259079933,0.01807228848338127,0.5138339996337891,0.5040025115013123,0.691347062587738,0.48698779940605164,0.488095223903656,0.488095223903656,0.5,0.0,1.0,1.0,0.008130080997943878,0.0
4,0.5130000114440918,0.4885658621788025,0.0010000000474974513,0.6909008026123047,0.5135481953620911,0.49849849939346313,0.49849849939346313,0.8235294222831726,0.9090909361839294,1.0,1.0,0.02811245061457157,0.0200803205370903,0.5691699385643005,0.559599757194519,0.6870161890983582,0.5572009086608887,0.488095223903656,0.488095223903656,0.675000011920929,0.75,1.0,1.0,0.2195121943950653,0.09756097197532654
5,0.5569999814033508,0.5642291307449341,0.0010000000474974513,0.6752512454986572,0.602345883846283,0.49849849939346313,0.49849849939346313,0.6170212626457214,0.6726190447807312,1.0,1.0,0.29116466641426086,0.2269076257944107,0.5928853750228882,0.585928738117218,0.6820775866508484,0.603719174861908,0.488095223903656,0.488095223903656,0.7777777910232544,0.8095238208770752,1.0,1.0,0.22764228284358978,0.13821138441562653
6,0.5529999732971191,0.5535529255867004,0.0010000000474974513,0.6803193092346191,0.5828324556350708,0.49849849939346313,0.49849849939346313,0.71074378490448,0.7142857313156128,1.0,1.0,0.1726907640695572,0.1405622512102127,0.5968379378318787,0.6081926822662354,0.6695184111595154,0.6341883540153503,0.488095223903656,0.488095223903656,0.6521739363670349,0.7435897588729858,1.0,1.0,0.3658536672592163,0.23577235639095306
7,0.5540000200271606,0.5563349723815918,0.0010000000474974513,0.6795851588249207,0.5894349813461304,0.49799999594688416,0.49799999594688416,0.7063491940498352,0.7142857313156128,1.0,1.0,0.17871485650539398,0.15060241520404816,0.6166008114814758,0.6485928893089294,0.655518114566803,0.6863113045692444,0.488095223903656,0.488095223903656,0.6181818246841431,0.6944444179534912,1.0,1.0,0.5528455376625061,0.4065040647983551
8,0.5720000267028809,0.5722531080245972,0.0010000000474974513,0.6663656830787659,0.6202812194824219,0.49799999594688416,0.49799999594688416,0.686170220375061,0.7302631735801697,1.0,1.0,0.2590361535549164,0.22289156913757324,0.6482213735580444,0.6709818840026855,0.6545912623405457,0.7100591063499451,0.488095223903656,0.488095223903656,0.7931034564971924,0.8292682766914368,1.0,1.0,0.3739837408065796,0.27642276883125305
9,0.5720000267028809,0.5741011500358582,0.0010000000474974513,0.6711409091949463,0.6130112409591675,0.4974974989891052,0.4974974989891052,0.6944444179534912,0.7307692170143127,0.9979919791221619,0.9979919791221619,0.25100401043891907,0.22891566157341003,0.5691699385643005,0.5725765824317932,0.6809435486793518,0.6003801226615906,0.488095223903656,0.488095223903656,0.8181818127632141,0.7857142686843872,1.0,1.0,0.1463414579629898,0.08943089097738266
10,0.5649999976158142,0.5648170709609985,0.0010000000474974513,0.6707634329795837,0.6081456542015076,0.49849849939346313,0.49849849939346313,0.7142857313156128,0.7348484992980957,1.0,1.0,0.21084336936473846,0.19477911293506622,0.6363636255264282,0.6383051872253418,0.658199667930603,0.6873301267623901,0.488095223903656,0.488095223903656,0.8297872543334961,0.8709677457809448,1.0,1.0,0.31707316637039185,0.2195121943950653
11,0.6029999852180481,0.6138398051261902,0.0010000000474974513,0.6523840427398682,0.6636749505996704,0.49849849939346313,0.49849849939346313,0.7078189253807068,0.7307692170143127,1.0,1.0,0.3453815281391144,0.3052208721637726,0.6245059370994568,0.6828955411911011,0.6453632712364197,0.7079932689666748,0.488095223903656,0.488095223903656,0.60447758436203,0.6666666865348816,1.0,1.0,0.6585366129875183,0.5203251838684082
12,0.5910000205039978,0.6036036014556885,0.0010000000474974513,0.6557385325431824,0.6529315114021301,0.49849849939346313,0.49849849939346313,0.7109004855155945,0.7595628499984741,1.0,1.0,0.3012048304080963,0.2791164517402649,0.573122501373291,0.5781112909317017,0.6746789216995239,0.6201018691062927,0.488095223903656,0.488095223903656,0.8260869383811951,0.9285714030265808,1.0,1.0,0.15447154641151428,0.10569106042385101
13,0.5929999947547913,0.6057016849517822,0.0010000000474974513,0.6558168530464172,0.6525394916534424,0.49799999594688416,0.49799999594688416,0.7433155179023743,0.7763975262641907,1.0,1.0,0.2791164517402649,0.25100401043891907,0.6521739363670349,0.6790493726730347,0.6450538039207458,0.7013376951217651,0.488095223903656,0.488095223903656,0.6605504751205444,0.6746987700462341,1.0,1.0,0.5853658318519592,0.45528456568717957
14,0.6060000061988831,0.6153157949447632,0.0010000000474974513,0.6456600427627563,0.6693781614303589,0.49849849939346313,0.49849849939346313,0.7407407164573669,0.771276593208313,1.0,1.0,0.3212851285934448,0.29116466641426086,0.6363636255264282,0.6743589639663696,0.6423997282981873,0.7115775346755981,0.488095223903656,0.488095223903656,0.701298713684082,0.843137264251709,1.0,1.0,0.4390243887901306,0.34959349036216736
15,0.6230000257492065,0.6394702792167664,0.0010000000474974513,0.6430872082710266,0.6849732995033264,0.49849849939346313,0.49849849939346313,0.723247230052948,0.7573221921920776,1.0,1.0,0.3935742974281311,0.36345380544662476,0.6284584999084473,0.6418699026107788,0.6512449383735657,0.6754637956619263,0.488095223903656,0.488095223903656,0.7636363506317139,0.8157894611358643,1.0,1.0,0.3414634168148041,0.2520325183868408
