epoch,accuracy,auc,learning_rate,loss,pr_auc,precision_40,precision_45,precision_50,precision_55,recall_40,recall_45,recall_50,recall_55,val_accuracy,val_auc,val_loss,val_pr_auc,val_precision_40,val_precision_45,val_precision_50,val_precision_55,val_recall_40,val_recall_45,val_recall_50,val_recall_55
0,0.5213930606842041,0.5174344778060913,0.0010000000474974513,3.774761438369751,0.4965389668941498,0.4949083626270294,0.4948025047779083,0.5010615587234497,0.5010799169540405,0.5041493773460388,0.4937759339809418,0.48962655663490295,0.4813278019428253,0.5725806355476379,0.5992673635482788,1.2492356300354004,0.6494781970977783,0.5817307829856873,0.5812807679176331,0.5820895433425903,0.5867347121238708,0.8705036044120789,0.8489208817481995,0.8417266011238098,0.8273381590843201
1,0.5054726600646973,0.5220460295677185,0.0010000000474974513,3.2284977436065674,0.4959086775779724,0.4803149700164795,0.48393574357032776,0.4845360815525055,0.4915611743927002,0.5062240958213806,0.5,0.48755186796188354,0.4834024906158447,0.600806474685669,0.6343145966529846,0.9967117309570312,0.6954559683799744,0.60326087474823,0.6111111044883728,0.6136363744735718,0.6071428656578064,0.798561155796051,0.7913669347763062,0.7769784331321716,0.7338129281997681
2,0.5363184213638306,0.5352974534034729,0.0010000000474974513,2.813157320022583,0.5107760429382324,0.5080645084381104,0.5143442749977112,0.5170212984085083,0.510869562625885,0.5228216052055359,0.5207468867301941,0.5041493773460388,0.48755186796188354,0.6129032373428345,0.6754999160766602,0.9490119814872742,0.7518656253814697,0.6193181872367859,0.6331360936164856,0.6319018602371216,0.6322580575942993,0.7841726541519165,0.769784152507782,0.7410072088241577,0.7050359845161438
3,0.5582089424133301,0.5794411897659302,0.0010000000474974513,2.4714815616607666,0.5452302098274231,0.5454545617103577,0.5403226017951965,0.53925621509552,0.5391120314598083,0.5726141333580017,0.5560166239738464,0.5414937734603882,0.5290456414222717,0.6048387289047241,0.6810441613197327,1.056997537612915,0.7727288603782654,0.6337209343910217,0.625,0.6273291707038879,0.6346153616905212,0.7841726541519165,0.7553957104682922,0.7266187071800232,0.7122302055358887
4,0.5661691427230835,0.5959018468856812,0.0010000000474974513,2.2395737171173096,0.5573386549949646,0.5372549295425415,0.5400000214576721,0.5469387769699097,0.550000011920929,0.5684647560119629,0.5601660013198853,0.5560166239738464,0.5477178692817688,0.5725806355476379,0.6961586475372314,1.302614450454712,0.7449685335159302,0.5764192342758179,0.5745614171028137,0.5733333230018616,0.581818163394928,0.9496402740478516,0.9424460530281067,0.9280575513839722,0.9208633303642273
5,0.5741293430328369,0.6169323921203613,0.0010000000474974513,1.9368133544921875,0.5788955688476562,0.5553320050239563,0.5555555820465088,0.5572034120559692,0.5604395866394043,0.5726141333580017,0.5601660013198853,0.545643150806427,0.5290456414222717,0.5967742204666138,0.7184343934059143,1.1640114784240723,0.7566649317741394,0.5789473652839661,0.5840708017349243,0.5882353186607361,0.5963302850723267,0.9496402740478516,0.9496402740478516,0.935251772403717,0.935251772403717
6,0.5900497436523438,0.6137388944625854,0.00020000000949949026,1.8301411867141724,0.5706758499145508,0.5649606585502625,0.5691056847572327,0.5723140239715576,0.5711252689361572,0.5954356789588928,0.5809128880500793,0.5746887922286987,0.5580912828445435,0.6209677457809448,0.7217345237731934,0.8403056263923645,0.7963929772377014,0.6201117038726807,0.6206896305084229,0.6347305178642273,0.6424242258071899,0.798561155796051,0.7769784331321716,0.7625899314880371,0.7625899314880371
7,0.5751243829727173,0.6043533086776733,0.00020000000949949026,1.7915215492248535,0.5648335814476013,0.5520628690719604,0.5564516186714172,0.557411253452301,0.5612903237342834,0.5829875469207764,0.5726141333580017,0.5539419054985046,0.5414937734603882,0.6088709831237793,0.7176094055175781,0.9766843914985657,0.7702304124832153,0.5902438759803772,0.5959596037864685,0.609375,0.6129032373428345,0.8705036044120789,0.8489208817481995,0.8417266011238098,0.8201438784599304
8,0.5701492428779602,0.5987321734428406,0.00020000000949949026,1.819193959236145,0.5702738761901855,0.5438596606254578,0.5458167195320129,0.5510203838348389,0.5572034120559692,0.5788381695747375,0.5684647560119629,0.5601660013198853,0.545643150806427,0.6330645084381104,0.71925950050354,0.8916393518447876,0.8001986145973206,0.6306818127632141,0.6358381509780884,0.6411764621734619,0.639053225517273,0.798561155796051,0.7913669347763062,0.7841726541519165,0.7769784331321716
9,0.5781094431877136,0.6054183840751648,0.00020000000949949026,1.6901452541351318,0.5817801356315613,0.5617284178733826,0.5600000023841858,0.563043475151062,0.5662921071052551,0.5663900375366211,0.5518672466278076,0.5373443961143494,0.5228216052055359,0.5927419066429138,0.7231535911560059,1.001128911972046,0.7840844392776489,0.5891088843345642,0.5920398235321045,0.5979381203651428,0.6063829660415649,0.8561151027679443,0.8561151027679443,0.8345323801040649,0.8201438784599304
