epoch,accuracy,auc,learning_rate,loss,pr_auc,precision_40,precision_45,precision_50,precision_55,recall_40,recall_45,recall_50,recall_55,val_accuracy,val_auc,val_loss,val_pr_auc,val_precision_40,val_precision_45,val_precision_50,val_precision_55,val_recall_40,val_recall_45,val_recall_50,val_recall_55
18,0.6209999918937683,0.6678447127342224,9.999999747378752e-05,0.6071539521217346,0.7138413190841675,0.5298013091087341,0.5323660969734192,0.8051282167434692,0.8444444537162781,0.9638554453849792,0.9578313231468201,0.31526103615760803,0.3052208721637726,0.6600790619850159,0.7237023115158081,0.6177366375923157,0.723598301410675,0.5642458200454712,0.5987260937690735,0.6390977501869202,0.6944444179534912,0.8211382031440735,0.7642276287078857,0.6910569071769714,0.6097561120986938
19,0.6240000128746033,0.6775888204574585,9.999999747378752e-05,0.5967892408370972,0.7256976366043091,0.5349099040031433,0.5384615659713745,0.7877358198165894,0.8307692408561707,0.9538152813911438,0.9417670965194702,0.33534136414527893,0.3253012001514435,0.6758893132209778,0.7200437784194946,0.6274480223655701,0.7242454290390015,0.5245097875595093,0.5519125461578369,0.7252747416496277,0.8309859037399292,0.869918704032898,0.8211382031440735,0.5365853905677795,0.4796747863292694
20,0.6209999918937683,0.6936970353126526,9.999999747378752e-05,0.5884885191917419,0.7294216156005859,0.5575326085090637,0.5588942170143127,0.8181818127632141,0.8809523582458496,0.9437751173973083,0.9337349534034729,0.3072289228439331,0.29718875885009766,0.6679841876029968,0.7417761087417603,0.6193641424179077,0.7294266223907471,0.5358851552009583,0.5837838053703308,0.6291390657424927,0.6717557311058044,0.9105691313743591,0.8780487775802612,0.772357702255249,0.7154471278190613
21,0.628000020980835,0.7101453542709351,9.999999747378752e-05,0.577533483505249,0.7348287105560303,0.5651658773422241,0.5685096383094788,0.8247422575950623,0.8359788656234741,0.9578313231468201,0.9497991800308228,0.3212851285934448,0.31726908683776855,0.6758893132209778,0.7531269788742065,0.5953798890113831,0.7414933443069458,0.589595377445221,0.6114649772644043,0.6518518328666687,0.7094017267227173,0.8292682766914368,0.7804877758026123,0.7154471278190613,0.6747967600822449
22,0.6430000066757202,0.7146133184432983,9.999999747378752e-05,0.5691297054290771,0.7508409023284912,0.5592417120933533,0.5594237446784973,0.8051947951316833,0.8310502171516418,0.9477911591529846,0.935742974281311,0.3734939694404602,0.3654618561267853,0.7193675637245178,0.7459661960601807,0.6010181307792664,0.7261473536491394,0.6092715263366699,0.6449275612831116,0.7363636493682861,0.7526881694793701,0.7479674816131592,0.7235772609710693,0.6585366129875183,0.5691056847572327
23,0.6489999890327454,0.7353837490081787,9.999999747378752e-05,0.5413448810577393,0.7672212719917297,0.5757575631141663,0.5770653486251831,0.8450704216957092,0.8811880946159363,0.9538152813911438,0.9397590160369873,0.3614457845687866,0.35742971301078796,0.6996047496795654,0.7533458471298218,0.6036617755889893,0.7288246154785156,0.6024096608161926,0.6225165724754333,0.6766917109489441,0.7241379022598267,0.8130081295967102,0.7642276287078857,0.7317073345184326,0.6829268336296082
24,0.6230000257492065,0.6991511583328247,9.999999747378752e-05,0.5819214582443237,0.7321134805679321,0.5573770403862,0.5599051117897034,0.7922705411911011,0.8205128312110901,0.9558233022689819,0.9477911591529846,0.32931727170944214,0.3212851285934448,0.6996047496795654,0.7523139715194702,0.6025258302688599,0.726318359375,0.598802387714386,0.6298701167106628,0.682170569896698,0.7289719581604004,0.8130081295967102,0.7886179089546204,0.7154471278190613,0.6341463327407837
25,0.621999979019165,0.7115933895111084,1.9999999494757503e-05,0.5514216423034668,0.741553008556366,0.5731415152549744,0.5722965002059937,0.8092783689498901,0.8531073331832886,0.9598393440246582,0.9457831382751465,0.31526103615760803,0.30321285128593445,0.6837944388389587,0.7484365701675415,0.6076268553733826,0.7230856418609619,0.5942857265472412,0.604938268661499,0.6592592597007751,0.7027027010917664,0.8455284833908081,0.7967479825019836,0.7235772609710693,0.6341463327407837
26,0.6340000033378601,0.7241275310516357,1.9999999494757503e-05,0.5528171062469482,0.752195417881012,0.5762304663658142,0.5764994025230408,0.8299999833106995,0.8797814249992371,0.9638554453849792,0.9457831382751465,0.3333333432674408,0.32329317927360535,0.687747061252594,0.753001868724823,0.6040842533111572,0.7256464958190918,0.6000000238418579,0.6086956262588501,0.6571428775787354,0.7117117047309875,0.8292682766914368,0.7967479825019836,0.7479674816131592,0.642276406288147
27,0.6449999809265137,0.7332977652549744,1.9999999494757503e-05,0.5457897186279297,0.7645477652549744,0.5791410803794861,0.5774999856948853,0.8522167205810547,0.8854166865348816,0.9477911591529846,0.9277108311653137,0.3473895490169525,0.3413654565811157,0.6837944388389587,0.75,0.6101479530334473,0.7279166579246521,0.5879120826721191,0.5928143858909607,0.646258533000946,0.6692913174629211,0.869918704032898,0.8048780560493469,0.772357702255249,0.6910569071769714
