epoch,accuracy,auc,learning_rate,loss,pr_auc,precision_40,precision_45,precision_50,precision_55,recall_40,recall_45,recall_50,recall_55,val_accuracy,val_auc,val_loss,val_pr_auc,val_precision_40,val_precision_45,val_precision_50,val_precision_55,val_recall_40,val_recall_45,val_recall_50,val_recall_55
0,0.7174129486083984,0.8050030469894409,9.999999974752427e-07,0.6812618374824524,0.7950031757354736,0.6794871687889099,0.6915708780288696,0.6995967626571655,0.7182203531265259,0.7697095274925232,0.7489626407623291,0.7199169993400574,0.7033194899559021,0.7177419066429138,0.7453632950782776,0.7515937089920044,0.7704704403877258,0.7291666865348816,0.7410072088241577,0.7555555701255798,0.7692307829856873,0.7553957104682922,0.7410072088241577,0.7338129281997681,0.7194244861602783
1,0.7492537498474121,0.8253830075263977,9.999999974752427e-07,0.643049418926239,0.8068125247955322,0.7127071619033813,0.7232824563980103,0.7300000190734863,0.7344398498535156,0.8029045462608337,0.7863070368766785,0.7572613954544067,0.7344398498535156,0.7177419066429138,0.7447693347930908,0.7529225945472717,0.7695647478103638,0.7272727489471436,0.7445255517959595,0.7555555701255798,0.7692307829856873,0.7482014298439026,0.7338129281997681,0.7338129281997681,0.7194244861602783
2,0.7452736496925354,0.8258391618728638,9.999999974752427e-07,0.6130114197731018,0.8112074732780457,0.7091254591941833,0.7327935099601746,0.743534505367279,0.7659090757369995,0.773858904838562,0.7510373592376709,0.7157676219940186,0.6991701126098633,0.7177419066429138,0.7444723844528198,0.7532305121421814,0.7695096731185913,0.7272727489471436,0.7445255517959595,0.7555555701255798,0.7692307829856873,0.7482014298439026,0.7338129281997681,0.7338129281997681,0.7194244861602783
3,0.7552238702774048,0.841072142124176,2.0000000233721948e-07,0.5806230902671814,0.8339954614639282,0.7410358786582947,0.7452631592750549,0.7622222304344177,0.777517557144165,0.771784245967865,0.7344398498535156,0.7116182446479797,0.6887966990470886,0.7137096524238586,0.745594322681427,0.7488158941268921,0.7705432772636414,0.7291666865348816,0.7357142567634583,0.75,0.7709923386573792,0.7553957104682922,0.7410072088241577,0.7338129281997681,0.7266187071800232
4,0.7383084297180176,0.8185916543006897,2.0000000233721948e-07,0.6342188715934753,0.809876024723053,0.7059961557388306,0.7142857313156128,0.7295597195625305,0.7390350699424744,0.7572613954544067,0.7468879818916321,0.7219917178153992,0.6991701126098633,0.7096773982048035,0.7458583116531372,0.7451251149177551,0.7711466550827026,0.7291666865348816,0.7323943376541138,0.7445255517959595,0.7727272510528564,0.7553957104682922,0.7482014298439026,0.7338129281997681,0.7338129281997681
5,0.7422885298728943,0.8241016864776611,2.0000000233721948e-07,0.6409966945648193,0.8192770481109619,0.7142857313156128,0.7228915691375732,0.7327766418457031,0.7450980544090271,0.7676348686218262,0.7468879818916321,0.728215754032135,0.7095435857772827,0.7096773982048035,0.7456603646278381,0.7455527186393738,0.7710558176040649,0.7291666865348816,0.7323943376541138,0.7445255517959595,0.7727272510528564,0.7553957104682922,0.7482014298439026,0.7338129281997681,0.7338129281997681
6,0.7383084297180176,0.824897050857544,2.0000000233721948e-07,0.6285746693611145,0.807087242603302,0.7145669460296631,0.7239263653755188,0.731501042842865,0.7355555295944214,0.7531120181083679,0.7344398498535156,0.7178423404693604,0.6867219805717468,0.7096773982048035,0.7462873458862305,0.7440818548202515,0.771409273147583,0.7291666865348816,0.7323943376541138,0.7445255517959595,0.7727272510528564,0.7553957104682922,0.7482014298439026,0.7338129281997681,0.7338129281997681
7,0.7333333492279053,0.8119848370552063,2.0000000233721948e-07,0.6773712038993835,0.7703268527984619,0.7148362398147583,0.7223340272903442,0.7257384061813354,0.7382550239562988,0.7697095274925232,0.7448132634162903,0.7136929631233215,0.6846473217010498,0.7096773982048035,0.7465513348579407,0.7429757714271545,0.772030234336853,0.7210884094238281,0.7323943376541138,0.7445255517959595,0.7669172883033752,0.7625899314880371,0.7482014298439026,0.7338129281997681,0.7338129281997681
8,0.7492537498474121,0.8280269503593445,2.0000000233721948e-07,0.6292513012886047,0.8121578693389893,0.7172675728797913,0.7229862213134766,0.7327935099601746,0.7405063509941101,0.7842323780059814,0.7634854912757874,0.7510373592376709,0.728215754032135,0.7096773982048035,0.7464193105697632,0.7424644827842712,0.7718887329101562,0.7210884094238281,0.7323943376541138,0.7445255517959595,0.7669172883033752,0.7625899314880371,0.7482014298439026,0.7338129281997681,0.7338129281997681
9,0.7273631691932678,0.8137044310569763,2.0000000233721948e-07,0.6682247519493103,0.7976416349411011,0.6961538195610046,0.7041420340538025,0.7113820910453796,0.7237687110900879,0.7510373592376709,0.7406638860702515,0.726141095161438,0.7012448310852051,0.7096773982048035,0.7466833591461182,0.7425954937934875,0.7716550827026367,0.7191780805587769,0.7323943376541138,0.7445255517959595,0.7669172883033752,0.7553957104682922,0.7482014298439026,0.7338129281997681,0.7338129281997681
10,0.7223880887031555,0.8127365708351135,2.0000000233721948e-07,0.6380295157432556,0.80975341796875,0.6897196173667908,0.7058823704719543,0.7154989242553711,0.725055456161499,0.7655601501464844,0.7219917178153992,0.6991701126098633,0.6784232258796692,0.7096773982048035,0.7470133900642395,0.7427717447280884,0.7718793153762817,0.7241379022598267,0.7323943376541138,0.7445255517959595,0.7669172883033752,0.7553957104682922,0.7482014298439026,0.7338129281997681,0.7338129281997681
11,0.7592039704322815,0.8338483572006226,1.0000000116860974e-07,0.6081170439720154,0.8219510912895203,0.7270992398262024,0.7449799180030823,0.7510460019111633,0.767699122428894,0.7904564142227173,0.7697095274925232,0.7448132634162903,0.7199169993400574,0.7096773982048035,0.7467163801193237,0.7430737018585205,0.7717924118041992,0.7241379022598267,0.7323943376541138,0.7445255517959595,0.7669172883033752,0.7553957104682922,0.7482014298439026,0.7338129281997681,0.7338129281997681
12,0.7273631691932678,0.8158187866210938,1.0000000116860974e-07,0.6405229568481445,0.8013402819633484,0.6886447072029114,0.7024952173233032,0.7088353633880615,0.7211740016937256,0.7800830006599426,0.7593361139297485,0.7323651313781738,0.7136929631233215,0.7096773982048035,0.7466832995414734,0.7433534860610962,0.7714862823486328,0.7291666865348816,0.7323943376541138,0.7445255517959595,0.7727272510528564,0.7553957104682922,0.7482014298439026,0.7338129281997681,0.7338129281997681
