iteration,local_auc,local_bce,local_ap,local_brier,global_auc,global_bce,global_ap,global_brier,symmetric_auc,symmetric_bce,symmetric_ap,symmetric_brier,residual_auc,residual_bce,residual_ap,residual_brier,delta_residual_minus_symmetric_auc,delta_residual_minus_symmetric_bce,delta_residual_minus_symmetric_ap,delta_residual_minus_symmetric_brier,delta_symmetric_minus_local_auc,delta_symmetric_minus_local_bce,delta_symmetric_minus_local_ap,delta_symmetric_minus_local_brier,delta_residual_minus_local_auc,delta_residual_minus_local_bce,delta_residual_minus_local_ap,delta_residual_minus_local_brier,delta_symmetric_minus_global_auc,delta_symmetric_minus_global_bce,delta_symmetric_minus_global_ap,delta_symmetric_minus_global_brier,delta_residual_minus_global_auc,delta_residual_minus_global_bce,delta_residual_minus_global_ap,delta_residual_minus_global_brier,delta_local_minus_global_auc,delta_local_minus_global_bce,delta_local_minus_global_ap,delta_local_minus_global_brier
2605,0.7002608317635125,0.6341116745991232,0.7155640776854141,0.22249579603383063,0.6590376059293608,0.6666520218873406,0.6301625705246219,0.23593009981689161,0.7257536481561985,0.6212781267937691,0.709553913867193,0.21463658123467272,0.7306375350861658,0.60655317176884,0.7430070052542408,0.2097487056900508,0.004883886929967329,-0.014724955024929098,0.03345309138704777,-0.004887875544621917,0.02549281639268597,-0.012833547805354062,-0.006010163818221059,-0.00785921479915791,0.030376703322653298,-0.02755850283028316,0.027442927568826714,-0.012747090343779827,0.06671604222683769,-0.04537389509357148,0.07939134334257114,-0.021293518582218895,0.07159992915680502,-0.06009885011850058,0.11284443472961891,-0.026181394126840812,0.04122322583415172,-0.03254034728821742,0.0854015071607922,-0.013434303783060986
2606,0.6986738221396978,0.6254306051111038,0.7104626356058882,0.2186293832074153,0.6268737828902675,0.6995709000012897,0.6215675931925979,0.24856113035766836,0.7193212867774709,0.6242805883844106,0.7161275520879704,0.21639002374819583,0.722788319772152,0.6075624490003607,0.7422849132604943,0.2109951275812535,0.0034670329946810963,-0.016718139384049868,0.026157361172523874,-0.005394896166942331,0.020647464637773116,-0.001150016726693237,0.005664916482082227,-0.0022393594592194643,0.024114497632454213,-0.017868156110743105,0.0318222776546061,-0.0076342556261617955,0.09244750388720335,-0.07529031161687916,0.0945599588953725,-0.03217110660947253,0.09591453688188445,-0.09200845100092903,0.12071732006789637,-0.037566002776414864,0.07180003924943024,-0.07414029489018592,0.08889504241329027,-0.02993174715025307
2607,0.6990462539984262,0.6302536487670862,0.7279729755427484,0.21993424685574609,0.6021323236349143,0.7143762107480913,0.6281038961026751,0.25538321676619846,0.7126958334610786,0.6298262635975412,0.7151409546049544,0.21752307959554606,0.7175450429735005,0.6165162593518135,0.7465638504378044,0.21456004170494583,0.004849209512421959,-0.013310004245727702,0.03142289583284996,-0.002963037890600234,0.013649579462652328,-0.0004273851695449915,-0.012832020937794009,-0.00241116726020002,0.018498788975074287,-0.013737389415272694,0.018590874895055953,-0.005374205150800254,0.11056350982616425,-0.08454994715055009,0.08703705850227927,-0.0378601371706524,0.11541271933858621,-0.09785995139627779,0.11845995433512924,-0.04082317506125263,0.09691393036351192,-0.0841225619810051,0.09986907944007328,-0.03544896991045238
2608,0.7109857554482367,0.6245789707225313,0.7338880508287087,0.21932185127420828,0.6599867429622714,0.6835909432136708,0.6674323744791285,0.23944798707653767,0.7432355288611123,0.6020123404728984,0.7323825578785528,0.20738977781120402,0.7535895458788198,0.5821765667639481,0.7740675728563278,0.20042601972998386,0.01035401701770744,-0.01983577370895029,0.04168501497777499,-0.006963758081220156,0.032249773412875604,-0.022566630249632902,-0.0015054929501558956,-0.011932073463004261,0.042603790430583044,-0.04240240395858319,0.0401795220276191,-0.018895831544224417,0.08324878589884088,-0.08157860274077233,0.06495018339942427,-0.03205820926533365,0.09360280291654832,-0.10141437644972262,0.10663519837719926,-0.039021967346553804,0.05099901248596528,-0.05901197249113943,0.06645567634958016,-0.020126135802329387
2609,0.6992055407906846,0.6240198890754278,0.7383863818672525,0.2183649976905562,0.6505749682009494,0.6756696482105894,0.6495450385543793,0.24061019418163765,0.7258637449457606,0.6178906441805472,0.74139649320886,0.2136911216889782,0.7222003908956475,0.6088075953010597,0.7574294450801544,0.21172121215195372,-0.003663354050113088,-0.00908304887948752,0.016032951871294387,-0.0019699095370244724,0.026658204155075915,-0.006129244894880648,0.0030101113416075576,-0.004673876001578009,0.022994850104962827,-0.015212293774368169,0.019043063212901945,-0.006643785538602481,0.07528877674481116,-0.057779004030042214,0.09185145465448075,-0.026919072492659457,0.07162542269469807,-0.06686205290952973,0.10788440652577513,-0.02888898202968393,0.048630572589735244,-0.051649759135161566,0.08884134331287319,-0.022245196491081448
2610,0.6949072472597542,0.625349940743728,0.7061382730470052,0.21926899331653593,0.6537841982167105,0.6668905902951673,0.6340434146639001,0.23588118915504894,0.7349254209110574,0.6191240775164494,0.7320840478111788,0.2136004603443308,0.7405917795205667,0.5959948650271337,0.7518997686945106,0.20611207012726682,0.005666358609509259,-0.023129212489315654,0.019815720883331833,-0.007488390217063989,0.040018173651303224,-0.006225863227278583,0.02594577476417359,-0.005668532972205126,0.04568453226081248,-0.029355075716594237,0.045761495647505424,-0.013156923189269115,0.08114122269434687,-0.04776651277871791,0.09804063314727862,-0.02228072881071813,0.08680758130385613,-0.07089572526803356,0.11785635403061046,-0.02976911902778212,0.04112304904304365,-0.041540649551439324,0.07209485838310503,-0.016612195838513005
2611,0.7340560433884298,0.6086769994050926,0.7362058247905112,0.21195878076821034,0.6749664256198347,0.6558633830484126,0.6399167822605683,0.2310245423508428,0.7561931818181818,0.5958650969731031,0.7385539301789938,0.2033621798164198,0.7731559917355371,0.5686070641128329,0.7787436164888796,0.19407245648468735,0.016962809917355215,-0.027258032860270176,0.04018968630988573,-0.009289723331732447,0.022137138429752068,-0.012811902431989486,0.002348105388482624,-0.008596600951790545,0.03909994834710728,-0.04006993529225966,0.042537791698368355,-0.017886324283522992,0.08122675619834718,-0.05999828607530955,0.0986371479184256,-0.027662362534423002,0.0981895661157024,-0.08725631893557972,0.13882683422831132,-0.03695208586615545,0.059089617768595115,-0.04718638364332006,0.09628904252994297,-0.019065761582632457
2612,0.6924775244886391,0.6346161538429986,0.6856060491776933,0.22335964723422289,0.6460762551586399,0.6641745445899152,0.5778628905711299,0.23445828797845036,0.7269324701606794,0.6263816063651029,0.6701135957611184,0.21611670488677684,0.729976001398594,0.6025510190596872,0.7184510993328357,0.2086322094922048,0.003043531237914565,-0.02383058730541565,0.04833750357171729,-0.007484495394572049,0.03445494567204033,-0.00823454747789576,-0.015492453416574903,-0.007242942347446046,0.03749847690995489,-0.03206513478331141,0.032845050155142386,-0.014727437742018096,0.08085621500203954,-0.037792938224812334,0.09225070518998846,-0.018341583091673525,0.08389974623995411,-0.061623525530227985,0.14058820876170575,-0.025826078486245574,0.04640126932999922,-0.029558390746916574,0.10774315860656336,-0.011098640744227478
2613,0.6781128224160327,0.6426078009890773,0.6886239441672765,0.22663411330170058,0.6596347056172627,0.6643869469180201,0.6176371129489071,0.23485465734122882,0.7078678790128039,0.6392449304162394,0.6849146694138912,0.22266695549261675,0.7137873445908332,0.6167522213906952,0.7240232119788717,0.21525495915806878,0.005919465578029248,-0.022492709025544233,0.03910854256498042,-0.007411996334547977,0.029755056596771245,-0.003362870572837906,-0.0037092747533852277,-0.003967157809083827,0.035674522174800494,-0.02585557959838214,0.03539926781159519,-0.011379154143631803,0.04823317339554123,-0.025142016501780717,0.06727755646498412,-0.012187701848612065,0.05415263897357048,-0.04763472552732495,0.10638609902996454,-0.01959969818316004,0.018478116798769983,-0.02177914592894281,0.07098683121836935,-0.008220544039528238
2614,0.6707633961340836,0.6411518015302643,0.704641753911337,0.22646312243859126,0.6155321751896257,0.710152739676145,0.6241256062994207,0.25383524374106087,0.6940298507462688,0.6514258609839791,0.7026841752386922,0.22709094797389912,0.6947369708832885,0.6328039953897264,0.7268643864767479,0.22241960215552928,0.0007071201370196789,-0.018621865594252718,0.024180211238055693,-0.0046713458183698375,0.023266454612185128,0.010274059453714846,-0.0019575786726447886,0.0006278255353078521,0.023973574749204807,-0.008347806140537872,0.022222632565410905,-0.004043520283061985,0.07849767555664311,-0.05872687869216586,0.07855856893927149,-0.026744295767161752,0.07920479569366279,-0.07734874428641858,0.10273878017732718,-0.03141564158553159,0.05523122094445798,-0.06900093814588071,0.08051614761191628,-0.027372121302469604
2615,0.6795650999459752,0.6457066787732938,0.6997094620533411,0.2265659694867533,0.6428176078643235,0.6796102239793681,0.6313542731457145,0.24172468998567964,0.7156703848476181,0.6306130632750625,0.7055876728718191,0.21860498219368318,0.7229054776962109,0.6137955975396461,0.7395392050859542,0.212614051156743,0.007235092848592806,-0.016817465735416426,0.03395153221413505,-0.005990931036940178,0.03610528490164289,-0.015093615498231294,0.005878210818478058,-0.007960987293070126,0.04334037775023569,-0.03191108123364772,0.03982974303261311,-0.013951918330010304,0.07285277698329462,-0.0489971607043056,0.07423339972610465,-0.023119707791996458,0.08008786983188743,-0.06581462643972202,0.1081849319402397,-0.029110638828936636,0.036747492081651734,-0.033903545206074304,0.0683551889076266,-0.015158720498926331
2616,0.707935041945663,0.631007177203714,0.7137733714008945,0.21988744986036288,0.6357128197234407,0.6881001940798882,0.6120051605030206,0.2448595064457311,0.7413350778624388,0.6056096563146763,0.743451448546097,0.20820559838012642,0.7374637625388029,0.6008385461194949,0.7544579324724663,0.20714813226526088,-0.0038713153236359377,-0.004771110195181394,0.01100648392636927,-0.0010574661148655407,0.03340003591677576,-0.025397520889037684,0.02967807714520254,-0.011681851480236455,0.029528720593139823,-0.030168631084219077,0.04068456107157181,-0.012739317595101995,0.10562225813899806,-0.08249053776521187,0.13144628804307645,-0.03665390806560467,0.10175094281536212,-0.08726164796039326,0.14245277196944572,-0.037711374180470214,0.0722222222222223,-0.057093016876174185,0.10176821089787391,-0.02497205658536822
2617,0.6797229068394623,0.6432007669674393,0.6922145570855309,0.22677871746704276,0.6399774756394143,0.6938292200053678,0.6331677522162993,0.24604169874450832,0.7009945538925251,0.6421885223109932,0.7121621282740225,0.22364852278692707,0.7165086152958907,0.6160900577279607,0.7334117496595156,0.2143430333866018,0.015514061403365642,-0.026098464583032555,0.021249621385493134,-0.009305489400325273,0.021271647053062726,-0.0010122446564461152,0.019947571188491553,-0.003130194680115689,0.03678570845642837,-0.02711070923947867,0.04119719257398469,-0.012435684080440962,0.06101707825311076,-0.05164069769437463,0.07899437605772319,-0.02239317595758125,0.0765311396564764,-0.07773916227740718,0.10024399744321633,-0.031698665357906525,0.03974543120004803,-0.05062845303792851,0.05904680486923164,-0.019262981277465563
2618,0.6854966312780727,0.641057243015406,0.7002609736493098,0.22514767661050883,0.6253266639444671,0.6895827228634502,0.6138450461597927,0.2466162233359977,0.7161392405063292,0.6317928414558223,0.6903222829925897,0.21763538534099525,0.7216976316864026,0.6151428391875928,0.7399644598566935,0.21322133874526142,0.0055583911800733965,-0.016650002268229436,0.04964217686410377,-0.004414046595733828,0.030642609228256457,-0.009264401559583746,-0.00993869065672015,-0.007512291269513582,0.03620100040832985,-0.02591440382781318,0.03970348620738362,-0.01192633786524741,0.09081257656186204,-0.057789881407627974,0.07647723683279695,-0.02898083799500245,0.09637096774193543,-0.07443988367585741,0.12611941369690072,-0.03339488459073628,0.06016996733360558,-0.04852547984804423,0.0864159274895171,-0.02146854672548887
2619,0.7212684650430392,0.6097712843590082,0.7553097161097819,0.21323899580496114,0.6515081685461765,0.6740858267370807,0.6347774643574136,0.23975656192698125,0.7422023149415025,0.6075391720953894,0.7440414700746243,0.20849600521786354,0.7604501221801352,0.5794703323860634,0.7891365838299702,0.19909319720276383,0.01824780723863273,-0.028068839709326054,0.04509511375534592,-0.009402808015099712,0.020933849898463253,-0.0022321122636187463,-0.011268246035157636,-0.004742990587097595,0.03918165713709598,-0.0303009519729448,0.03382686772018828,-0.014145798602197307,0.09069414639532591,-0.0665466546416913,0.10926400571721073,-0.031260556709117704,0.10894195363395864,-0.09461549435101735,0.15435911947255665,-0.040663364724217416,0.06976029649686266,-0.06431454237807255,0.12053225175236837,-0.02651756612202011
2620,0.6923859259366119,0.6354692369193434,0.6925532382423542,0.22360846304076884,0.63794919141938,0.6750858713040317,0.5954151671371027,0.23911798202166842,0.7242338560375462,0.6252992876132529,0.7144099725941839,0.21652644154380243,0.743610457931207,0.5955516388424648,0.7491408935900727,0.20530207215177737,0.01937660189366075,-0.02974764877078817,0.034730920995888814,-0.011224369392025063,0.03184793010093434,-0.010169949306090498,0.021856734351829776,-0.007082021496966406,0.05122453199459509,-0.03991759807687867,0.05658765534771859,-0.01830639088899147,0.0862846646181662,-0.04978658369077882,0.11899480545708119,-0.02259154047786599,0.10566126651182695,-0.07953423246156699,0.15372572645297,-0.03381590986989105,0.054436734517231855,-0.03961663438468832,0.09713807110525141,-0.015509518980899584
2621,0.6795577136335741,0.649666005012739,0.6533103520554577,0.22899340403251378,0.6523185581550586,0.6662431205858504,0.6121384873826548,0.23575714697369424,0.7157653341372294,0.6304826261945281,0.6952233319172059,0.21978168906078727,0.7204272133159635,0.6155703993878686,0.7035946652427087,0.2140852214920832,0.004661879178734063,-0.01491222680665949,0.008371333325502883,-0.005696467568704067,0.036207620503655336,-0.01918337881821086,0.041912979861748134,-0.009211714971726515,0.0408694996823894,-0.03409560562487035,0.05028431318725102,-0.014908182540430581,0.06344677598217086,-0.03576049439132234,0.08308484453455112,-0.01597545791290697,0.06810865516090492,-0.05067272119798183,0.091456177860054,-0.021671925481611037,0.02723915547851552,-0.01657711557311148,0.04117186467280298,-0.006763742941180456
2622,0.6865301128739443,0.6352152013205751,0.7006320280521952,0.22332538295432616,0.6544031362643723,0.6698632151890126,0.6422364754812387,0.2372686013898272,0.7200805114847266,0.6230069105772246,0.7173651713576048,0.21682318599432188,0.7278159286447232,0.6049777126213977,0.7399298754881808,0.21012170558832696,0.007735417159996594,-0.018029197955826914,0.022564704130575985,-0.006701480405994914,0.03355039861078235,-0.012208290743350503,0.016733143305409648,-0.006502196960004286,0.041285815770778944,-0.030237488699177417,0.03929784743598563,-0.0132036773659992,0.06567737522035433,-0.046856304611788024,0.07512869587636606,-0.020445415395505318,0.07341279238035092,-0.06488550256761494,0.09769340000694204,-0.02714689580150023,0.03212697660957198,-0.03464801386843752,0.05839555257095641,-0.013943218435501031
2623,0.6905343854895459,0.6378475919877746,0.6993844058524898,0.22360531245919024,0.6235415739879484,0.7049029078047244,0.6129946032865862,0.24913743913563677,0.7301836049662312,0.6174928256048107,0.7261260725480987,0.21336688104357926,0.7379408136854451,0.5993466177892061,0.7479763456108709,0.207031182555524,0.007757208719213815,-0.01814620781560461,0.021850273062772207,-0.006335698488055264,0.039649219476685316,-0.020354766382963962,0.026741666695608846,-0.010238431415610982,0.04740642819589913,-0.03850097419856857,0.04859193975838105,-0.016574129903666246,0.10664203097828284,-0.08741008219991375,0.11313146926151252,-0.03577055809205751,0.11439923969749666,-0.10555629001551836,0.13498174232428473,-0.04210625658011277,0.06699281150159753,-0.06705531581694979,0.08638980256590367,-0.025532126676446526
2624,0.7278119935940389,0.622045718470163,0.743289635446962,0.21774821321311993,0.669275622656573,0.6606226610719106,0.6205678514654911,0.232131892006715,0.7624091736405153,0.5896886772312705,0.7396143187288136,0.2009110904896185,0.7740924492346587,0.5707351566894603,0.7771013039588676,0.19427918522289128,0.011683275594143394,-0.01895352054181021,0.037486985230054004,-0.006631905266727217,0.03459718004647638,-0.03235704123889249,-0.003675316718148469,-0.016837122723501435,0.04628045564061978,-0.0513105617807027,0.033811668511905535,-0.023469027990228652,0.09313355098394227,-0.07093398384064009,0.11904646726332246,-0.031220801517096497,0.10481682657808566,-0.0898875043824503,0.15653345249337647,-0.037852706783823714,0.05853637093746589,-0.0385769426017476,0.12272178398147093,-0.014383678793595062
2625,0.6923687748378613,0.6374226958825984,0.6751488912634047,0.22359616726706125,0.6440485160070322,0.6849406932547211,0.6284696778352372,0.24061037907549354,0.7113391146764367,0.6364063790630445,0.6929917958367477,0.22134792960839814,0.7170835241570517,0.6159670555718366,0.7081203103788006,0.21418943946714308,0.005744409480614943,-0.020439323491207917,0.015128514542052884,-0.007158490141255053,0.018970339838575434,-0.0010163168195538308,0.017842904573343032,-0.0022482376586631103,0.024714749319190377,-0.021455640310761748,0.03297141911539592,-0.009406727799918163,0.06729059866940457,-0.04853431419167653,0.06452211800151053,-0.019262449467095405,0.07303500815001951,-0.06897363768288445,0.07965063254356342,-0.026420939608350458,0.04832025883082913,-0.0475179973721227,0.0466792134281675,-0.017014211808432295
2626,0.6968676966350231,0.6407487424676552,0.6813330536669484,0.22489213539176425,0.6522641724059481,0.6623830089265224,0.5996185914074739,0.23348997715909178,0.7404190192550311,0.6148373434264723,0.7097490274171114,0.2115432995792813,0.7486117143388968,0.5940246260056975,0.7355530766492986,0.2038762949969604,0.008192695083865775,-0.02081271742077484,0.025804049232187154,-0.007667004582320919,0.04355132262000794,-0.025911399041182892,0.028415973750163026,-0.013348835812482945,0.05174401770387371,-0.04672411646195773,0.05422002298235018,-0.021015840394803864,0.08815484684908292,-0.047545665500050016,0.11013043600963757,-0.021946677579810475,0.0963475419329487,-0.06835838292082486,0.13593448524182472,-0.029613682162131394,0.04460352422907499,-0.021634266458867124,0.08171446225947454,-0.00859784176732753
2627,0.7202399832201032,0.616633235027657,0.7197377428919961,0.2153961457583895,0.6726436522877957,0.6562999152948217,0.649017765741059,0.23137031397616561,0.7626360808709176,0.5862822350416486,0.7579147613769592,0.20022067259662898,0.7558934271916182,0.5809904879682424,0.7649801797641967,0.19943584263867425,-0.006742653679299382,-0.005291747073406183,0.00706541838723751,-0.0007848299579547302,0.042396097650814424,-0.03035099998600843,0.03817701848496313,-0.015175473161760517,0.03565344397151504,-0.035642747059414615,0.04524243687220064,-0.015960303119715247,0.08999242858312195,-0.07001768025317312,0.10889699563590027,-0.03114964137953663,0.08324977490382257,-0.0753094273265793,0.11596241402313778,-0.03193447133749136,0.04759633093230753,-0.03966668026716469,0.07071997715093714,-0.015974168217776114
2628,0.7146658106340412,0.634790854448371,0.7105645091357984,0.22322500324660827,0.6167210103108649,0.6846823774540416,0.5773215994652348,0.24361358379753661,0.7087565404739921,0.6411799561346085,0.6831228709415149,0.22299324962022102,0.734134541397353,0.6011735482284233,0.7357271049602745,0.20796954890959635,0.025378000923360955,-0.04000640790618526,0.05260423401875958,-0.015023700710624671,-0.005909270160049163,0.006389101686237519,-0.02744163819428347,-0.00023175362638724883,0.019468730763311792,-0.03361730621994774,0.02516259582447611,-0.01525545433701192,0.09203553016312715,-0.04350242131943305,0.10580127147628016,-0.020620334177315597,0.11741353108648811,-0.08350882922561831,0.15840550549503973,-0.03564403488794027,0.09794480032317632,-0.04989152300567057,0.13324290967056363,-0.020388580550928348
2629,0.7067854869837901,0.6305647233399677,0.7027055303341481,0.22062649293850012,0.6501585960066274,0.678460102020278,0.6427211331797228,0.2397458241679126,0.7279054247306702,0.6199185995884098,0.7188636797590429,0.21431699204942142,0.7289799094546926,0.6056827215061388,0.7421080981631154,0.21013018470915748,0.0010744847240223843,-0.014235878082271003,0.023244418404072542,-0.004186807340263943,0.021119937746880146,-0.010646123751557934,0.016158149424894797,-0.006309500889078695,0.02219442247090253,-0.024882001833828937,0.03940256782896734,-0.010496308229342638,0.07774682872404282,-0.058541502431868175,0.07614254657932007,-0.025428832118491174,0.0788213134480652,-0.07277738051413918,0.09938696498339261,-0.029615639458755116,0.05662689097716267,-0.04789537868031024,0.05998439715442527,-0.01911933122941248
2630,0.6877140998771409,0.6381397797614533,0.6909467859543124,0.2245735988823348,0.679817397798174,0.6512551607838604,0.6406975908828536,0.22865574227205435,0.7362939943629399,0.6150046446722899,0.7219794566499531,0.21212247782547347,0.7357688323576883,0.6022267713302472,0.7409449313951595,0.20794374366612556,-0.0005251620052515449,-0.012777873342042723,0.01896547474520638,-0.004178734159347913,0.04857989448579891,-0.023135135089163428,0.03103267069564075,-0.01245112105686133,0.04805473248054737,-0.03591300843120615,0.04999814544084713,-0.016629855216209244,0.05647659656476589,-0.036250516111570485,0.0812818657670995,-0.016533264446580875,0.055951434559514346,-0.04902838945361321,0.10024734051230588,-0.02071199860592879,0.007896702078966977,-0.013115381022407058,0.05024919507145875,-0.004082143389719545
2631,0.7332440430634216,0.6159241904547246,0.7114767526284833,0.21499283632919916,0.7055729884177764,0.6238815400045447,0.6111280423241172,0.21684447828649978,0.7909230062758303,0.566561670244259,0.7526159968722839,0.19134845122720553,0.7988545333945609,0.5519558824470187,0.7792937627273961,0.18562836790134604,0.007931527118730575,-0.01460578779724031,0.02667776585511228,-0.005720083325859493,0.05767896321240873,-0.04936252021046561,0.041139244243800555,-0.023644385101993626,0.0656104903311393,-0.06396830800770592,0.06781701009891283,-0.02936446842785312,0.08535001785805396,-0.05731986976028569,0.14148795454816665,-0.02549602705929424,0.09328154497678454,-0.071925657557526,0.16816572040327893,-0.031216110385153734,0.027671054645645232,-0.00795734954982008,0.1003487103043661,-0.0018516419573006149
2632,0.7041400903945255,0.6307255823473059,0.7219090567885236,0.22143932063185653,0.6625649446650335,0.6665690198549417,0.661445221648853,0.23544105846932392,0.7256747909098591,0.6215488535083376,0.722489459549503,0.21471909767144426,0.7311528470051534,0.6037103523751874,0.7512900770875337,0.20913315663552226,0.005478056095294281,-0.01783850113315011,0.02880061753803065,-0.0055859410359219985,0.02153470051533357,-0.009176728838968362,0.0005804027609794815,-0.006720222960412275,0.027012756610627853,-0.02701522997211847,0.02938102029901013,-0.012306163996334274,0.06310984624482563,-0.04502016634660411,0.061044237900650056,-0.020721960797879663,0.06858790234011991,-0.06285866747975422,0.0898448554386807,-0.02630790183380166,0.04157514572949206,-0.035843437507635745,0.060463835139670574,-0.014001737837467387
2633,0.6818293139130881,0.6433759294935059,0.7014053621636729,0.2263342559318887,0.6657570154829091,0.6833857786369352,0.6707128624440177,0.24168387015688775,0.718828972121075,0.6260455589686559,0.7327657579042601,0.21620355983886239,0.7158712601360171,0.6191960641967533,0.7436026264514901,0.21531408844278935,-0.002957711985057898,-0.006849494771902553,0.010836868547229983,-0.0008894713960730383,0.036999658207986896,-0.01733037052484998,0.031360395740587244,-0.010130696093026303,0.034041946222929,-0.024179865296752534,0.04219726428781723,-0.011020167489099342,0.053071956638165885,-0.05734021966827929,0.0620528954602424,-0.025480310318025362,0.05011424465310799,-0.06418971444018184,0.07288976400747238,-0.0263697817140984,0.01607229843017899,-0.04000984914342931,0.030692499719655153,-0.015349614224999059
2634,0.708519223631117,0.6302878053799864,0.7033788748125384,0.22130587005596783,0.6612282529305411,0.6585809085262571,0.6164729901642543,0.23243629915301536,0.7338817246788079,0.616018923282257,0.7053408735744665,0.2126215488614255,0.7452901804423052,0.5926839514260338,0.7469544145011668,0.20446413008645276,0.01140845576349736,-0.02333497185622324,0.04161354092670033,-0.008157418774972752,0.02536250104769089,-0.014268882097729363,0.001961998761928152,-0.008684321194542322,0.03677095681118825,-0.037603853953952604,0.043575539688628484,-0.016841739969515074,0.07265347174826675,-0.04256198524400001,0.08886788341021223,-0.019814750291589855,0.08406192751176411,-0.06589695710022325,0.13048142433691257,-0.027972169066562608,0.04729097070057586,-0.02829310314627065,0.08690588464828408,-0.011130429097047534
2635,0.6937165271577874,0.6286263065177323,0.7206301305894149,0.2206365918197395,0.6338807530825534,0.6889305293298904,0.6322176267107498,0.24544670724835246,0.7130717254337868,0.6308401022516692,0.7294419441161041,0.21901816309611344,0.7187511610995813,0.6092217743978628,0.7552260879865358,0.21240803593428337,0.00567943566579443,-0.02161832785380635,0.02578414387043171,-0.0066101271618300705,0.019355198275999408,0.002213795733936874,0.008811813526689138,-0.001618428723626053,0.025034633941793838,-0.019404532119869478,0.03459595739712085,-0.008228555885456124,0.0791909723512334,-0.05809042707822121,0.09722431740535431,-0.026428544152239025,0.08487040801702783,-0.07970875493202756,0.12300846127578602,-0.033038671314069096,0.059835774075233994,-0.06030422281215808,0.08841250387866517,-0.024810115428612972
2636,0.7137364486029316,0.6237892846387217,0.7160384621202736,0.21814645427664353,0.6272566398956212,0.6904588890050875,0.5998601891237973,0.24601621131847173,0.7183210008449958,0.6282884724804478,0.7034273354612127,0.21738684986782167,0.7349461026169188,0.5996611559480549,0.7442875788892357,0.20754516436661774,0.016625101771923,-0.02862731653239292,0.04086024342802297,-0.009841685501203928,0.0045845522420642215,0.004499187841726093,-0.012611126659060834,-0.0007596044088218623,0.021209654013987222,-0.024128128690666828,0.028249116768962135,-0.01060128991002579,0.09106436094937465,-0.062170416524639616,0.10356714633741537,-0.028629361450650065,0.10768946272129765,-0.09079773305703254,0.14442738976543834,-0.03847104695185399,0.08647980870731042,-0.06666960436636571,0.1161782729964762,-0.027869757041828203
2637,0.6765434169742066,0.6511948142675673,0.6650589115099376,0.22990391619551276,0.6666700049573617,0.6589554446470574,0.6354720059323244,0.23240725892339026,0.7169171219260602,0.6307035680476106,0.6942938766219764,0.21899103426162375,0.7205099572865705,0.6157295995264115,0.7173934269576494,0.2137353011917377,0.0035928353605103602,-0.014973968521199144,0.023099550335673014,-0.005255733069886054,0.04037370495185355,-0.020491246219956682,0.029234965112038824,-0.010912881933889007,0.04396654031236391,-0.035465214741155826,0.05233451544771184,-0.01616861500377506,0.050247116968698435,-0.028251876599446724,0.058821870689651945,-0.013416224661766507,0.053839952329208796,-0.04322584512064587,0.08192142102532496,-0.01867195773165256,0.009873412016844885,-0.007760630379490041,0.02958690557761312,-0.0025033427278775
2638,0.7310937382686389,0.6148031961014039,0.7205658268719127,0.21512280374485757,0.6930958592987462,0.6448210701793752,0.6694736788185286,0.22414540918587117,0.7739789023199939,0.5770531867546072,0.7630221581362667,0.19681490196180743,0.778558825737668,0.5636693109389168,0.775105093064608,0.19208878646917799,0.004579923417674103,-0.013383875815690338,0.012082934928341227,-0.00472611549262944,0.04288516405135501,-0.03775000934679673,0.042456331264354,-0.01830790178305014,0.04746508746902911,-0.05113388516248707,0.054539266192695224,-0.02303401727567958,0.08088304302124771,-0.06776788342476803,0.09354847931773813,-0.027330507224063744,0.08546296643892182,-0.08115175924045837,0.10563141424607936,-0.032056622716693184,0.03799787896989271,-0.030017874077971296,0.051092148053384134,-0.009022605441013604
2639,0.6998296799993816,0.6318965271223467,0.6995492622409429,0.22100047158566485,0.6350436622149845,0.6882458098763649,0.6204541874250357,0.24421733626993564,0.7208736050379677,0.6241774187965639,0.6906560773530874,0.2154019868286882,0.7222572939991189,0.6128690641211806,0.7228500832387603,0.2123957709833678,0.0013836889611511527,-0.01130835467538327,0.032194005885672894,-0.0030062158453204035,0.021043925038586098,-0.00771910832578282,-0.00889318488785551,-0.005598484756976663,0.02242761399973725,-0.01902746300116609,0.023300820997817384,-0.008604700602297066,0.08582994282298317,-0.064068391079801,0.07020188992805176,-0.028815349441247445,0.08721363178413433,-0.07537674575518427,0.10239589581372466,-0.03182156528656785,0.06478601778439708,-0.05634928275401818,0.07909507481590727,-0.023216864684270783
2640,0.7076587701265193,0.6300794957252318,0.7177132697804749,0.21997596396607016,0.6319320078919411,0.6840340114229743,0.6141189344335077,0.24378499476346427,0.701883304129472,0.6448373276895337,0.6935684628248597,0.22397689621720465,0.7127085086714774,0.6201968474035362,0.7281707173389659,0.21564483674195167,0.010825204542005418,-0.024640480285997524,0.034602254514106145,-0.008332059475252979,-0.005775465997047369,0.014757831964301915,-0.02414480695561516,0.004000932251134487,0.005049738544958049,-0.009882648321695608,0.010457447558490984,-0.004331127224118492,0.06995129623753082,-0.03919668373344054,0.079449528391352,-0.019808098546259617,0.08077650077953624,-0.06383716401943806,0.11405178290545814,-0.028140158021512596,0.0757267622345782,-0.053954515697742456,0.10359433534696716,-0.023809030797394104
