epoch,auc,learning_rate,loss,pr_auc,val_auc,val_loss,val_pr_auc
0,0.5514221787452698,9.999999747378752e-05,0.7930376529693604,0.5326422452926636,0.5715278387069702,0.8089295029640198,0.5844805240631104
1,0.6155610680580139,9.999999747378752e-05,0.7452795505523682,0.6027178764343262,0.5816633701324463,0.7769116759300232,0.5887190103530884
2,0.6767178773880005,9.999999747378752e-05,0.6875878572463989,0.6541392803192139,0.6263754963874817,0.712163507938385,0.6328176856040955
3,0.7169933319091797,9.999999747378752e-05,0.653832733631134,0.7074469923973083,0.6473995447158813,0.6924434304237366,0.6868412494659424
4,0.7499390840530396,9.999999747378752e-05,0.630051851272583,0.7347092628479004,0.6438665390014648,0.7031731009483337,0.6779773235321045
5,0.7800425887107849,9.999999747378752e-05,0.6046461462974548,0.760725200176239,0.6808757185935974,0.6736710071563721,0.7041456699371338
6,0.7919062376022339,9.999999747378752e-05,0.593177318572998,0.7801374793052673,0.664832592010498,0.685275137424469,0.6898155212402344
7,0.80265873670578,9.999999747378752e-05,0.5880008339881897,0.8028366565704346,0.6644271612167358,0.6774143576622009,0.6899387836456299
8,0.8403463363647461,9.999999747378752e-05,0.5524773597717285,0.8230463862419128,0.6497161984443665,0.6811811327934265,0.6674726009368896
9,0.8514286279678345,1.9999999494757503e-05,0.5339655876159668,0.8437117338180542,0.6551604270935059,0.6744919419288635,0.6708391904830933
10,0.8541812896728516,1.9999999494757503e-05,0.5362055897712708,0.8398633599281311,0.6575350165367126,0.6712933778762817,0.6758333444595337
11,0.8358087539672852,1.9999999494757503e-05,0.5514959692955017,0.8114280700683594,0.6592146158218384,0.6724057197570801,0.67652428150177
12,0.8564070463180542,1.9999999494757503e-05,0.538688600063324,0.8471794128417969,0.6603729724884033,0.6718387603759766,0.6786214113235474
13,0.8314934968948364,1.9999999494757503e-05,0.556540846824646,0.8237529993057251,0.6603729724884033,0.6739172339439392,0.6797075271606445
14,0.8456975221633911,3.999999989900971e-06,0.5461378693580627,0.8477181792259216,0.660430908203125,0.6749091744422913,0.6790255308151245
15,0.8603603839874268,3.999999989900971e-06,0.5318644642829895,0.8614916801452637,0.6585196256637573,0.6766939163208008,0.6784632802009583
16,0.8631668090820312,3.999999989900971e-06,0.5233876705169678,0.8518661260604858,0.6592146158218384,0.676459014415741,0.6782004833221436
