epoch,auc,learning_rate,loss,pr_auc,val_auc,val_loss,val_pr_auc
0,0.5279205441474915,9.999999747378752e-05,0.7837852835655212,0.5254678726196289,0.6180926561355591,0.6875261068344116,0.6244359016418457
1,0.5787417888641357,9.999999747378752e-05,0.680758535861969,0.5830475091934204,0.6575064063072205,0.685405433177948,0.6590718030929565
2,0.642723560333252,9.999999747378752e-05,0.6635963320732117,0.6210728883743286,0.6598336696624756,0.7006190419197083,0.7017064094543457
3,0.6460585594177246,9.999999747378752e-05,0.6499964594841003,0.6195192337036133,0.707021176815033,0.6626425981521606,0.7384687662124634
4,0.631512463092804,9.999999747378752e-05,0.6601591110229492,0.6503919363021851,0.7349475026130676,0.6517689228057861,0.744474470615387
5,0.6563279032707214,9.999999747378752e-05,0.6421802639961243,0.6739380955696106,0.7459893226623535,0.6400505304336548,0.7528586387634277
6,0.679921567440033,9.999999747378752e-05,0.6251480579376221,0.6739713549613953,0.7256882190704346,0.634346067905426,0.7478119134902954
7,0.7017641663551331,9.999999747378752e-05,0.604156494140625,0.7086440324783325,0.7189542055130005,0.6412845253944397,0.7269148230552673
8,0.7043275833129883,9.999999747378752e-05,0.6066880822181702,0.7145153284072876,0.7450979948043823,0.6241706609725952,0.7545408606529236
9,0.7044787406921387,9.999999747378752e-05,0.6015476584434509,0.7257629632949829,0.7378193736076355,0.6487942337989807,0.7417978644371033
10,0.7332338094711304,9.999999747378752e-05,0.5860311388969421,0.7481963634490967,0.7464349269866943,0.6118386387825012,0.7553293108940125
11,0.7470995783805847,9.999999747378752e-05,0.5635565519332886,0.7603985071182251,0.7289067506790161,0.6232125759124756,0.7428016662597656
12,0.7225391864776611,9.999999747378752e-05,0.5854716300964355,0.724146842956543,0.7552485466003418,0.6131173968315125,0.757968008518219
13,0.7093505859375,9.999999747378752e-05,0.5822043418884277,0.7224593758583069,0.7528223395347595,0.6148888468742371,0.7557386755943298
14,0.7417774796485901,1.9999999494757503e-05,0.5633533596992493,0.7578693628311157,0.7551000118255615,0.6082836389541626,0.7564342617988586
15,0.7698460817337036,1.9999999494757503e-05,0.5401859283447266,0.7787803411483765,0.7542088031768799,0.6044152975082397,0.7554073333740234
16,0.7434528470039368,1.9999999494757503e-05,0.5626201629638672,0.7519335746765137,0.7551990747451782,0.6065746545791626,0.7581998109817505
17,0.7513793706893921,1.9999999494757503e-05,0.550561249256134,0.7686092853546143,0.7568825483322144,0.6044098734855652,0.7580282688140869
18,0.7629273533821106,1.9999999494757503e-05,0.546606183052063,0.7735406756401062,0.7552486062049866,0.6026448011398315,0.756659984588623
19,0.7546733617782593,1.9999999494757503e-05,0.5523232817649841,0.7752829790115356,0.7546048760414124,0.6046705842018127,0.7573353052139282
20,0.7499654293060303,1.9999999494757503e-05,0.5552423000335693,0.7612894177436829,0.753466010093689,0.6057678461074829,0.7576113939285278
21,0.761960506439209,1.9999999494757503e-05,0.5479121208190918,0.771989643573761,0.7532680034637451,0.606980562210083,0.7581262588500977
22,0.7690713405609131,3.999999989900971e-06,0.5392570495605469,0.7799668312072754,0.7528718709945679,0.6066888570785522,0.7574670314788818
23,0.7794384956359863,3.999999989900971e-06,0.5299221873283386,0.7964626550674438,0.7520796060562134,0.606423556804657,0.75653076171875
24,0.7539994716644287,3.999999989900971e-06,0.5453431606292725,0.763174831867218,0.7530698776245117,0.606815755367279,0.7571517825126648
