epoch,auc,learning_rate,loss,pr_auc,val_auc,val_loss,val_pr_auc
0,0.7581878304481506,9.999999747378752e-05,0.549281120300293,0.7746633291244507,0.7554466724395752,0.6032102108001709,0.7570086717605591
1,0.762039303779602,9.999999747378752e-05,0.5672416090965271,0.7832850217819214,0.7546544075012207,0.6028487086296082,0.7564502358436584
2,0.7948504686355591,9.999999747378752e-05,0.5549091100692749,0.7928845286369324,0.7553476095199585,0.6023077964782715,0.7574299573898315
3,0.7968438863754272,9.999999747378752e-05,0.5460245013237,0.8061855435371399,0.7563378810882568,0.6016796231269836,0.7586455345153809
4,0.8004465103149414,9.999999747378752e-05,0.5455599427223206,0.8030271530151367,0.7565359473228455,0.6008954644203186,0.7595340609550476
5,0.8098846077919006,9.999999747378752e-05,0.5497778654098511,0.7939766049385071,0.7577242851257324,0.6000288128852844,0.7619913220405579
6,0.7988625764846802,9.999999747378752e-05,0.5539001822471619,0.797006368637085,0.7579718828201294,0.598827064037323,0.7628505229949951
7,0.8145484924316406,9.999999747378752e-05,0.5384817123413086,0.8092550039291382,0.7592097520828247,0.5975968241691589,0.7646183967590332
8,0.8308959007263184,9.999999747378752e-05,0.5434739589691162,0.8263062238693237,0.7602495551109314,0.596117377281189,0.7664191126823425
9,0.8417037725448608,9.999999747378752e-05,0.5178423523902893,0.839348316192627,0.7629233598709106,0.5946801900863647,0.7704728245735168
10,0.8330940008163452,9.999999747378752e-05,0.5331229567527771,0.8233814239501953,0.765250563621521,0.5930891633033752,0.7737636566162109
11,0.8448498249053955,9.999999747378752e-05,0.5089401006698608,0.8446975350379944,0.7667855024337769,0.5914791226387024,0.7761591076850891
12,0.8577677607536316,9.999999747378752e-05,0.5064027309417725,0.8574639558792114,0.7679243087768555,0.5898010730743408,0.778623104095459
13,0.8618175983428955,9.999999747378752e-05,0.5018473863601685,0.8638362884521484,0.7706971764564514,0.5880983471870422,0.7821231484413147
14,0.8518221378326416,9.999999747378752e-05,0.5094039440155029,0.8447569012641907,0.7726777791976929,0.5861189961433411,0.7860861420631409
15,0.8582149147987366,9.999999747378752e-05,0.49748507142066956,0.8618901371955872,0.7728757858276367,0.5845208764076233,0.786085844039917
16,0.8583471775054932,9.999999747378752e-05,0.4961339831352234,0.8634520769119263,0.7740641832351685,0.5830388069152832,0.7870470285415649
17,0.8653981685638428,9.999999747378752e-05,0.5017356276512146,0.8651377558708191,0.7745593786239624,0.5815695524215698,0.7891157269477844
18,0.8835499882698059,9.999999747378752e-05,0.48339101672172546,0.8877163529396057,0.7743117809295654,0.5801020264625549,0.788628339767456
19,0.8681001663208008,9.999999747378752e-05,0.48387986421585083,0.8707625269889832,0.774856448173523,0.5787321925163269,0.7899483442306519
20,0.8660469055175781,9.999999747378752e-05,0.49019986391067505,0.8536610007286072,0.775698184967041,0.577210009098053,0.7897456884384155
21,0.8877226710319519,9.999999747378752e-05,0.4677245020866394,0.8866215944290161,0.7762427926063538,0.5758288502693176,0.7900751829147339
22,0.8725908994674683,9.999999747378752e-05,0.4761613607406616,0.8687911629676819,0.7764408588409424,0.5745958685874939,0.7941725254058838
23,0.8740552663803101,9.999999747378752e-05,0.4746970236301422,0.8719729781150818,0.7770349979400635,0.5733446478843689,0.7937493324279785
24,0.8809015154838562,9.999999747378752e-05,0.46944481134414673,0.8830960392951965,0.7777281999588013,0.5721374154090881,0.7933302521705627
25,0.8869668841362,9.999999747378752e-05,0.4629647433757782,0.8821978569030762,0.7780748605728149,0.5709398984909058,0.795251727104187
26,0.8881099820137024,9.999999747378752e-05,0.45902928709983826,0.8834347724914551,0.7785699963569641,0.5699518918991089,0.7957879900932312
27,0.8750062584877014,9.999999747378752e-05,0.4759800136089325,0.8702224493026733,0.7793622612953186,0.5689811706542969,0.7982065677642822
28,0.8836634159088135,9.999999747378752e-05,0.46042537689208984,0.871537983417511,0.7795602679252625,0.5680922865867615,0.7957925796508789
29,0.8875242471694946,9.999999747378752e-05,0.462874174118042,0.886451780796051,0.7823331356048584,0.5672869086265564,0.8009790182113647
30,0.9032952785491943,9.999999747378752e-05,0.43372642993927,0.9014030694961548,0.7810457944869995,0.5664812326431274,0.7977977991104126
31,0.8978692889213562,9.999999747378752e-05,0.442218154668808,0.8984143137931824,0.7819370031356812,0.5657187104225159,0.7981204390525818
32,0.8954381346702576,9.999999747378752e-05,0.44227334856987,0.8980360627174377,0.7838680744171143,0.5649906992912292,0.801581621170044
33,0.9016546010971069,9.999999747378752e-05,0.43991854786872864,0.9020221829414368,0.7843632698059082,0.5643598437309265,0.8007822036743164
34,0.904076337814331,9.999999747378752e-05,0.42576903104782104,0.8947921395301819,0.7847593426704407,0.5638306736946106,0.8032296299934387
35,0.9048604369163513,9.999999747378752e-05,0.42453205585479736,0.9029082655906677,0.783719539642334,0.5633236169815063,0.799436092376709
36,0.9033330678939819,9.999999747378752e-05,0.42478278279304504,0.8915501832962036,0.783719539642334,0.5630017518997192,0.8030440807342529
37,0.8933344483375549,9.999999747378752e-05,0.4307475984096527,0.8864067196846008,0.7843632698059082,0.5627548694610596,0.7995741367340088
38,0.9082772731781006,9.999999747378752e-05,0.41714775562286377,0.9028530120849609,0.7843137383460999,0.5624156594276428,0.8023311495780945
39,0.8997461795806885,9.999999747378752e-05,0.425311803817749,0.8953889012336731,0.7857496738433838,0.5621032118797302,0.8040434122085571
40,0.8927456140518188,9.999999747378752e-05,0.43298283219337463,0.8808795809745789,0.7856506109237671,0.5619568824768066,0.8051860928535461
41,0.9005460739135742,9.999999747378752e-05,0.4291943311691284,0.8891591429710388,0.7856506109237671,0.5616368651390076,0.8049799203872681
42,0.921859622001648,9.999999747378752e-05,0.39928826689720154,0.9117186665534973,0.7856011390686035,0.5616816878318787,0.8047428727149963
43,0.9000390768051147,9.999999747378752e-05,0.4252050817012787,0.8988440632820129,0.7850068807601929,0.5616939663887024,0.8025279641151428
44,0.9060099124908447,9.999999747378752e-05,0.40914326906204224,0.905350923538208,0.7853040099143982,0.5619593858718872,0.8029690980911255
45,0.9072475433349609,1.9999999494757503e-05,0.4065496325492859,0.9077121019363403,0.7856506109237671,0.5619840621948242,0.8047081232070923
46,0.9099180102348328,1.9999999494757503e-05,0.40825164318084717,0.9115779995918274,0.7857991456985474,0.5619968175888062,0.8047975301742554
47,0.9097132682800293,1.9999999494757503e-05,0.4038754403591156,0.9060763120651245,0.7858982086181641,0.5620114803314209,0.804940402507782
