epoch,auc,learning_rate,loss,pr_auc,val_auc,val_loss,val_pr_auc
0,0.4497959613800049,9.999999747378752e-05,0.9073150753974915,0.47957730293273926,0.45157456398010254,0.7720354199409485,0.4493398070335388
1,0.48198992013931274,9.999999747378752e-05,0.8639513254165649,0.4963723123073578,0.4750940799713135,0.7531585097312927,0.4669075012207031
2,0.5206018686294556,9.999999747378752e-05,0.8232054114341736,0.5226014256477356,0.49608832597732544,0.7368654608726501,0.48844221234321594
3,0.5337275862693787,9.999999747378752e-05,0.8017226457595825,0.5474693775177002,0.5225292444229126,0.7203188538551331,0.5216624140739441
4,0.570179283618927,9.999999747378752e-05,0.7637495398521423,0.5784910917282104,0.5481778383255005,0.706452488899231,0.5503150224685669
5,0.5715680718421936,9.999999747378752e-05,0.7633819580078125,0.5751332640647888,0.5750148296356201,0.6940951347351074,0.5808137655258179
6,0.5644320249557495,9.999999747378752e-05,0.7738440632820129,0.5965927839279175,0.5960091352462769,0.6825809478759766,0.6001428961753845
7,0.6115089654922485,9.999999747378752e-05,0.7137352228164673,0.6296972036361694,0.6193305253982544,0.6716946363449097,0.6284924745559692
8,0.6471449732780457,9.999999747378752e-05,0.6885673999786377,0.6606427431106567,0.6390869617462158,0.6621156930923462,0.6479461193084717
9,0.6475386023521423,9.999999747378752e-05,0.6890962719917297,0.6680100560188293,0.6615666151046753,0.6529463529586792,0.674484372138977
10,0.6532008051872253,9.999999747378752e-05,0.675143301486969,0.6814926862716675,0.6849871277809143,0.6444776654243469,0.6938892602920532
11,0.6864056587219238,9.999999747378752e-05,0.6434668302536011,0.7050943374633789,0.7017726302146912,0.6367653608322144,0.7062629461288452
12,0.6679924726486206,9.999999747378752e-05,0.6641240119934082,0.675929844379425,0.7157853245735168,0.6299875378608704,0.7166489362716675
13,0.6982874870300293,9.999999747378752e-05,0.6357715725898743,0.7197592258453369,0.7273717522621155,0.6233395338058472,0.7270152568817139
14,0.7475467920303345,9.999999747378752e-05,0.5879698395729065,0.7715038657188416,0.7357892990112305,0.617570161819458,0.7347303628921509
15,0.7411791086196899,9.999999747378752e-05,0.6024692058563232,0.7520653009414673,0.7409387826919556,0.6127082109451294,0.7418361902236938
16,0.7437142729759216,9.999999747378752e-05,0.5959867238998413,0.7558498978614807,0.7465834617614746,0.6080599427223206,0.7469921112060547
17,0.758294939994812,9.999999747378752e-05,0.5806993246078491,0.7766873240470886,0.7533174753189087,0.6032612323760986,0.7541563510894775
18,0.7820931673049927,9.999999747378752e-05,0.5600847005844116,0.7906480431556702,0.7585660219192505,0.5989705324172974,0.7604758739471436
19,0.7907912135124207,9.999999747378752e-05,0.5503045320510864,0.7911495566368103,0.760942816734314,0.5951972603797913,0.7641736268997192
20,0.7715592384338379,9.999999747378752e-05,0.565512478351593,0.7844163179397583,0.7659932971000671,0.5916796922683716,0.7699629068374634
21,0.7919468879699707,9.999999747378752e-05,0.552559494972229,0.7890163660049438,0.7691127061843872,0.5887289643287659,0.774651825428009
22,0.8249691724777222,9.999999747378752e-05,0.5118730664253235,0.8299971222877502,0.7704496383666992,0.5857607126235962,0.7767151594161987
23,0.8231363296508789,9.999999747378752e-05,0.5232765674591064,0.8152545690536499,0.7723806500434875,0.5831836462020874,0.778967559337616
24,0.8251959085464478,9.999999747378752e-05,0.5126507878303528,0.8260546326637268,0.7744603157043457,0.5807628631591797,0.7817906737327576
25,0.8218294382095337,9.999999747378752e-05,0.5214889049530029,0.8116890788078308,0.7762427926063538,0.578715443611145,0.7844823598861694
26,0.8352134227752686,9.999999747378752e-05,0.5064172148704529,0.8370140790939331,0.7767379283905029,0.5764118432998657,0.7848455309867859
27,0.8508710265159607,9.999999747378752e-05,0.48574793338775635,0.8509359955787659,0.7793622612953186,0.5743452906608582,0.7864042520523071
28,0.8425414562225342,9.999999747378752e-05,0.49506235122680664,0.8366005420684814,0.7796097993850708,0.5728402137756348,0.7882688641548157
29,0.8600320219993591,9.999999747378752e-05,0.4746340811252594,0.8571761846542358,0.7812933325767517,0.571669340133667,0.7886737585067749
30,0.8575945496559143,9.999999747378752e-05,0.47552385926246643,0.8511272668838501,0.7810952663421631,0.5707467198371887,0.7894027233123779
31,0.8590463399887085,9.999999747378752e-05,0.47960981726646423,0.834788978099823,0.7818874716758728,0.5694373846054077,0.790715754032135
32,0.8620569109916687,9.999999747378752e-05,0.4701513648033142,0.8556689023971558,0.7833729386329651,0.5683645606040955,0.7912741899490356
33,0.8638834953308105,9.999999747378752e-05,0.4713084101676941,0.8565981984138489,0.7832244038581848,0.5675175189971924,0.7915194630622864
34,0.8700684309005737,9.999999747378752e-05,0.460519939661026,0.8685230612754822,0.7841651439666748,0.5664916634559631,0.7915443181991577
35,0.8690732717514038,9.999999747378752e-05,0.46262508630752563,0.8702470660209656,0.783471941947937,0.5656095147132874,0.791069746017456
36,0.8884752988815308,9.999999747378752e-05,0.43545204401016235,0.8870444893836975,0.7843632102012634,0.5648897290229797,0.7926647067070007
37,0.8566970229148865,9.999999747378752e-05,0.4791066348552704,0.8545212745666504,0.7846108675003052,0.5643283128738403,0.793198823928833
38,0.8810873031616211,9.999999747378752e-05,0.44584712386131287,0.8694707751274109,0.7853040099143982,0.563923716545105,0.7949391603469849
39,0.877528727054596,9.999999747378752e-05,0.4518258273601532,0.8731160163879395,0.7855516076087952,0.5635738968849182,0.7947832345962524
40,0.8654139637947083,9.999999747378752e-05,0.462990939617157,0.8698689937591553,0.785997211933136,0.5630624294281006,0.795440673828125
41,0.8884973526000977,9.999999747378752e-05,0.4326432943344116,0.8701621294021606,0.7860467433929443,0.5627422332763672,0.7971063852310181
42,0.8889350295066833,9.999999747378752e-05,0.43425801396369934,0.8778349161148071,0.7864428758621216,0.562617838382721,0.795923113822937
43,0.8888720870018005,9.999999747378752e-05,0.4305439591407776,0.8802387714385986,0.7866904139518738,0.5622128248214722,0.798065185546875
44,0.8863874077796936,9.999999747378752e-05,0.4344354569911957,0.8710610866546631,0.7872846126556396,0.5618841648101807,0.7979906797409058
45,0.892225980758667,9.999999747378752e-05,0.4269935190677643,0.8782529830932617,0.7877797484397888,0.5613523125648499,0.7993114590644836
46,0.8963325023651123,9.999999747378752e-05,0.4169314205646515,0.89830082654953,0.7881263494491577,0.5611342787742615,0.7997002005577087
47,0.8932210803031921,9.999999747378752e-05,0.42278653383255005,0.8794117569923401,0.7877797484397888,0.5610533952713013,0.7997000813484192
48,0.8759132623672485,9.999999747378752e-05,0.4508153200149536,0.8609582185745239,0.788522481918335,0.5607364773750305,0.8003865480422974
49,0.9009932279586792,9.999999747378752e-05,0.4110967516899109,0.8897866010665894,0.7891661524772644,0.5607165098190308,0.801141619682312
50,0.8946098685264587,9.999999747378752e-05,0.4210171401500702,0.8804417848587036,0.7895127534866333,0.5606516599655151,0.802158534526825
51,0.889731764793396,9.999999747378752e-05,0.4264865219593048,0.8943822979927063,0.7902554869651794,0.5607033967971802,0.8035221695899963
52,0.878287672996521,1.9999999494757503e-05,0.44020068645477295,0.8763046264648438,0.7903544902801514,0.5606948137283325,0.8040132522583008
53,0.8968930244445801,1.9999999494757503e-05,0.4170900881290436,0.8923633098602295,0.7904039621353149,0.5606709122657776,0.80422443151474
54,0.9023756980895996,1.9999999494757503e-05,0.40753135085105896,0.9030497074127197,0.7905526161193848,0.5606483817100525,0.8047562837600708
55,0.8930574059486389,3.999999989900971e-06,0.42218899726867676,0.8762611150741577,0.7906516194343567,0.5606464147567749,0.8049923777580261
56,0.8892751932144165,3.999999989900971e-06,0.42383360862731934,0.8797410726547241,0.7902554869651794,0.5606462359428406,0.8044731020927429
57,0.8922574520111084,3.999999989900971e-06,0.4243314862251282,0.8836243152618408,0.7901564240455627,0.5606304407119751,0.8044384717941284
58,0.8880407214164734,3.999999989900971e-06,0.4263341724872589,0.8906459808349609,0.7902554869651794,0.5606212019920349,0.804617166519165
59,0.8875778317451477,3.999999989900971e-06,0.43127360939979553,0.8788834810256958,0.7902059555053711,0.5606086850166321,0.8046003580093384
