epoch,accuracy,auc,learning_rate,loss,pr_auc,precision_40,precision_45,precision_50,precision_55,recall_40,recall_45,recall_50,recall_55,val_accuracy,val_auc,val_loss,val_pr_auc,val_precision_40,val_precision_45,val_precision_50,val_precision_55,val_recall_40,val_recall_45,val_recall_50,val_recall_55
0,0.5432835817337036,0.5541422367095947,9.999999747378752e-05,1.6197657585144043,0.5270624756813049,0.5102421045303345,0.5193049907684326,0.5227722525596619,0.5311203598976135,0.5684647560119629,0.5580912828445435,0.5477178692817688,0.5311203598976135,0.5725806355476379,0.6294634342193604,0.9061785340309143,0.6971834301948547,0.6320000290870667,0.6551724076271057,0.6666666865348816,0.6808510422706604,0.568345308303833,0.5467625856399536,0.4748201370239258,0.46043166518211365
1,0.5830845832824707,0.6001404523849487,9.999999747378752e-05,1.3234652280807495,0.5525326132774353,0.5653021335601807,0.5584677457809448,0.5657619833946228,0.5626373887062073,0.6016597747802734,0.5746887922286987,0.5622406601905823,0.5311203598976135,0.6451612710952759,0.6996898055076599,0.7663775682449341,0.7512367963790894,0.6547619104385376,0.6524389982223511,0.6645161509513855,0.6689655184745789,0.7913669347763062,0.769784152507782,0.7410072088241577,0.6978417038917542
2,0.613930344581604,0.6623573303222656,9.999999747378752e-05,1.1271817684173584,0.6454917788505554,0.5844402313232422,0.5933202505111694,0.5979166626930237,0.607929527759552,0.6390041708946228,0.6265560388565063,0.5954356789588928,0.5726141333580017,0.6612903475761414,0.733647882938385,0.8215624094009399,0.7882944941520691,0.7416666746139526,0.7545454502105713,0.7722772359848022,0.782608687877655,0.6402877569198608,0.597122311592102,0.5611510872840881,0.5179855823516846
3,0.6427860856056213,0.7027800679206848,9.999999747378752e-05,1.0033518075942993,0.6789934635162354,0.6143667101860046,0.6208251714706421,0.6268041133880615,0.6274089813232422,0.6742738485336304,0.6556016802787781,0.6307054162025452,0.6078838109970093,0.6975806355476379,0.7492904663085938,0.7404698133468628,0.7998679876327515,0.7046979665756226,0.7194244861602783,0.7388059496879578,0.7540983557701111,0.7553957104682922,0.7194244861602783,0.7122302055358887,0.6618704795837402
4,0.6686567068099976,0.7359174489974976,9.999999747378752e-05,0.9607337713241577,0.7179783582687378,0.6356589198112488,0.644444465637207,0.6575052738189697,0.6652078628540039,0.680497944355011,0.6618257164955139,0.6452282071113586,0.6307054162025452,0.7056451439857483,0.7558246850967407,0.7499647736549377,0.8023919463157654,0.7352941036224365,0.75,0.7749999761581421,0.7727272510528564,0.7194244861602783,0.6906474828720093,0.6690647602081299,0.6115108132362366
5,0.6815920472145081,0.7469692230224609,9.999999747378752e-05,0.8870182633399963,0.7249791622161865,0.6574802994728088,0.6708074808120728,0.6730769276618958,0.6762749552726746,0.6929460763931274,0.6721991896629333,0.6535269618034363,0.6327800750732422,0.6854838728904724,0.7737773060798645,0.7415482997894287,0.8169680833816528,0.7633587718009949,0.7560975551605225,0.756302535533905,0.78899085521698,0.7194244861602783,0.6690647602081299,0.6474820375442505,0.6187050342559814
6,0.7014925479888916,0.7640765309333801,9.999999747378752e-05,0.8670995831489563,0.7425503730773926,0.6647727489471436,0.6731898188591003,0.6857143044471741,0.6924731135368347,0.728215754032135,0.7136929631233215,0.6970954537391663,0.6680498123168945,0.7338709831237793,0.78229159116745,0.7030264139175415,0.8240107297897339,0.746666669845581,0.7625899314880371,0.770370364189148,0.7734375,0.8057553768157959,0.7625899314880371,0.7482014298439026,0.7122302055358887
7,0.739303469657898,0.795835554599762,9.999999747378752e-05,0.738749623298645,0.7661057114601135,0.699999988079071,0.7162426710128784,0.7244898080825806,0.7311828136444092,0.7697095274925232,0.7593361139297485,0.7365145087242126,0.7053942084312439,0.725806474685669,0.7929839491844177,0.6909321546554565,0.8227051496505737,0.6976743936538696,0.7090908885002136,0.7232704162597656,0.7419354915618896,0.8633093237876892,0.8417266011238098,0.8273381590843201,0.8273381590843201
8,0.7044776082038879,0.7849602699279785,9.999999747378752e-05,0.7578394412994385,0.7648208141326904,0.6901960968971252,0.6918367147445679,0.6955602765083313,0.6989011168479919,0.7302904725074768,0.7033194899559021,0.682572603225708,0.6597510576248169,0.7379032373428345,0.795525074005127,0.6808649301528931,0.8241923451423645,0.7222222089767456,0.7295597195625305,0.7402597665786743,0.7516778707504272,0.8417266011238098,0.8345323801040649,0.8201438784599304,0.8057553768157959
9,0.7631840705871582,0.8335290551185608,9.999999747378752e-05,0.6309385895729065,0.8196767568588257,0.7148289084434509,0.7355864644050598,0.7531120181083679,0.7662337422370911,0.7800830006599426,0.7676348686218262,0.7531120181083679,0.7344398498535156,0.7419354915618896,0.798660159111023,0.6793636679649353,0.8275290131568909,0.761904776096344,0.7746478915214539,0.7777777910232544,0.7846153974533081,0.8057553768157959,0.7913669347763062,0.7553957104682922,0.7338129281997681
