epoch,accuracy,auc,learning_rate,loss,pr_auc,precision_40,precision_45,precision_50,precision_55,recall_40,recall_45,recall_50,recall_55,val_accuracy,val_auc,val_loss,val_pr_auc,val_precision_40,val_precision_45,val_precision_50,val_precision_55,val_recall_40,val_recall_45,val_recall_50,val_recall_55
0,0.5452736616134644,0.5634645223617554,0.0010000000474974513,2.148137331008911,0.53392493724823,0.52173912525177,0.5252525210380554,0.5255623459815979,0.5340425372123718,0.5477178692817688,0.5394191145896912,0.5331950187683105,0.5207468867301941,0.5927419066429138,0.6633225679397583,1.104742407798767,0.7075169086456299,0.704081654548645,0.7078651785850525,0.7209302186965942,0.7307692170143127,0.49640288949012756,0.4532374143600464,0.4460431635379791,0.4100719392299652
1,0.5681592226028442,0.5932459831237793,0.0010000000474974513,1.8239731788635254,0.559410572052002,0.5473484992980957,0.545098066329956,0.5487805008888245,0.5534188151359558,0.5995850563049316,0.5767635107040405,0.5601660013198853,0.5373443961143494,0.6088709831237793,0.7077750563621521,1.1260063648223877,0.7602304220199585,0.7848101258277893,0.7857142686843872,0.8088235259056091,0.796875,0.4460431635379791,0.3956834673881531,0.3956834673881531,0.36690646409988403
2,0.6189054846763611,0.6540188789367676,0.0010000000474974513,1.4730695486068726,0.6030870676040649,0.5996055006980896,0.5983606576919556,0.6037735939025879,0.6034482717514038,0.6307054162025452,0.6058091521263123,0.5975103974342346,0.5809128880500793,0.6653226017951965,0.7397201657295227,0.7644418478012085,0.7787574529647827,0.7238805890083313,0.7401574850082397,0.7372881174087524,0.7456140518188477,0.6978417038917542,0.6762589812278748,0.6258992552757263,0.6115108132362366
3,0.6308457851409912,0.6776159405708313,0.0010000000474974513,1.2788664102554321,0.6535965204238892,0.6003860831260681,0.6127744317054749,0.6139630675315857,0.6173361539840698,0.6452282071113586,0.636929452419281,0.6203319430351257,0.6058091521263123,0.6451612710952759,0.7548016905784607,0.935702919960022,0.7984076142311096,0.8494623899459839,0.8433734774589539,0.8311688303947449,0.8399999737739563,0.568345308303833,0.5035971403121948,0.46043166518211365,0.4532374143600464
4,0.6338308453559875,0.6763644218444824,0.0010000000474974513,1.207277536392212,0.6368300914764404,0.6070038676261902,0.6121212244033813,0.6212766170501709,0.6200873255729675,0.6473029255867004,0.6286306977272034,0.6058091521263123,0.589211642742157,0.6290322542190552,0.746419370174408,1.1236562728881836,0.7957329154014587,0.8414633870124817,0.8461538553237915,0.8309859037399292,0.8307692408561707,0.49640288949012756,0.4748201370239258,0.42446044087409973,0.3884892165660858
5,0.6218905448913574,0.6925811171531677,0.0010000000474974513,1.167114496231079,0.6635356545448303,0.5938697457313538,0.601178765296936,0.60537189245224,0.6220302581787109,0.6431535482406616,0.634854793548584,0.6078838109970093,0.5975103974342346,0.7016128897666931,0.7659890651702881,0.746898353099823,0.8029543161392212,0.699999988079071,0.7051281929016113,0.7152317762374878,0.7272727489471436,0.8057553768157959,0.7913669347763062,0.7769784331321716,0.7482014298439026
6,0.6925373077392578,0.7569500207901001,0.0010000000474974513,0.886650562286377,0.7319740056991577,0.6752475500106812,0.6837782263755798,0.6844349503517151,0.6885964870452881,0.7074688673019409,0.6908713579177856,0.6659750938415527,0.6514523029327393,0.6935483813285828,0.7638439536094666,0.7465513348579407,0.8041956424713135,0.7299270033836365,0.7559055089950562,0.7692307829856873,0.8018018007278442,0.7194244861602783,0.6906474828720093,0.6474820375442505,0.6402877569198608
7,0.6825870871543884,0.7516363859176636,0.0010000000474974513,0.9140244722366333,0.7255806922912598,0.646616518497467,0.6511628031730652,0.6613861322402954,0.6610878705978394,0.7136929631233215,0.6970954537391663,0.6929460763931274,0.6556016802787781,0.7096773982048035,0.7725892663002014,0.6902346014976501,0.7928036451339722,0.6910112500190735,0.6987951993942261,0.7080745100975037,0.7236841917037964,0.8848921060562134,0.8345323801040649,0.8201438784599304,0.7913669347763062
8,0.6815920472145081,0.7499305605888367,0.0010000000474974513,0.8913727402687073,0.7359762191772461,0.6606425642967224,0.6673684120178223,0.6768559217453003,0.6862302422523499,0.682572603225708,0.6576763391494751,0.6431535482406616,0.6307054162025452,0.7016128897666931,0.7642729878425598,0.7460969090461731,0.786845862865448,0.6528497338294983,0.6720430254936218,0.6775956153869629,0.6875,0.9064748287200928,0.8992805480957031,0.8920863270759583,0.8705036044120789
9,0.7054726481437683,0.7744401097297668,0.0010000000474974513,0.8094766736030579,0.7525781393051147,0.6624087691307068,0.6781609058380127,0.6859999895095825,0.7008368372917175,0.7531120181083679,0.7344398498535156,0.7116182446479797,0.6950207352638245,0.6774193644523621,0.7662860751152039,0.7806880474090576,0.8126316666603088,0.7962962985038757,0.8041236996650696,0.8241758346557617,0.8255813717842102,0.6187050342559814,0.5611510872840881,0.5395683646202087,0.5107913613319397
10,0.7134328484535217,0.7831394076347351,0.0010000000474974513,0.7775182127952576,0.7641962766647339,0.6768060922622681,0.6903353333473206,0.6979591846466064,0.7021738886833191,0.7385892271995544,0.726141095161438,0.7095435857772827,0.6701244711875916,0.6774193644523621,0.754702627658844,0.8044400215148926,0.7988518476486206,0.7767857313156128,0.7884615659713745,0.8041236996650696,0.8131868243217468,0.6258992552757263,0.5899280309677124,0.5611510872840881,0.5323740839958191
11,0.7412935495376587,0.8138155341148376,0.00020000000949949026,0.6647751331329346,0.7908949851989746,0.7189922332763672,0.7295082211494446,0.7381974458694458,0.75,0.7697095274925232,0.7385892271995544,0.7136929631233215,0.6784232258796692,0.7137096524238586,0.7552967071533203,0.7088276743888855,0.7965177297592163,0.7074829936027527,0.7253521084785461,0.753731369972229,0.7716535329818726,0.7482014298439026,0.7410072088241577,0.7266187071800232,0.7050359845161438
12,0.7333333492279053,0.7984537482261658,0.00020000000949949026,0.6986950039863586,0.7892333269119263,0.6896551847457886,0.7045907974243164,0.7257384061813354,0.7377777695655823,0.7468879818916321,0.7323651313781738,0.7136929631233215,0.6887966990470886,0.7016128897666931,0.7559566497802734,0.7038682103157043,0.7983144521713257,0.709876537322998,0.7200000286102295,0.7304964661598206,0.746268630027771,0.8273381590843201,0.7769784331321716,0.7410072088241577,0.7194244861602783
13,0.7363184094429016,0.8127087354660034,0.00020000000949949026,0.6441343426704407,0.7974629402160645,0.7001861929893494,0.7064579129219055,0.7237113118171692,0.7349137663841248,0.7800830006599426,0.7489626407623291,0.728215754032135,0.7074688673019409,0.7016128897666931,0.7600818276405334,0.6975922584533691,0.7987951040267944,0.7241379022598267,0.7407407164573669,0.7443609237670898,0.7804877758026123,0.7553957104682922,0.7194244861602783,0.7122302055358887,0.6906474828720093
