epoch,accuracy,auc,learning_rate,loss,pr_auc,precision_40,precision_45,precision_50,precision_55,recall_40,recall_45,recall_50,recall_55,val_accuracy,val_auc,val_loss,val_pr_auc,val_precision_40,val_precision_45,val_precision_50,val_precision_55,val_recall_40,val_recall_45,val_recall_50,val_recall_55
0,0.5353233814239502,0.5477356910705566,0.0010000000474974513,2.283565044403076,0.5138821601867676,0.5157480239868164,0.5160642862319946,0.5154004096984863,0.5211864113807678,0.54356849193573,0.5331950187683105,0.5207468867301941,0.5103734731674194,0.6451612710952759,0.6713088154792786,0.9189954996109009,0.6947996616363525,0.6666666865348816,0.6710526347160339,0.6758620738983154,0.6884058117866516,0.7625899314880371,0.7338129281997681,0.7050359845161438,0.6834532618522644
1,0.5661691427230835,0.5894595980644226,0.0010000000474974513,1.9345154762268066,0.5554088354110718,0.5451055765151978,0.54347825050354,0.5469387769699097,0.5520169734954834,0.589211642742157,0.5705394148826599,0.5560166239738464,0.5394191145896912,0.6330645084381104,0.7052009701728821,1.250304102897644,0.7133209705352783,0.6018518805503845,0.6095238327980042,0.6153846383094788,0.6195122003555298,0.935251772403717,0.9208633303642273,0.9208633303642273,0.9136690497398376
2,0.6089552044868469,0.6583547592163086,0.0010000000474974513,1.5356636047363281,0.610743522644043,0.5788461565971375,0.5858585834503174,0.592901885509491,0.5938864350318909,0.6244813203811646,0.6016597747802734,0.589211642742157,0.5643153786659241,0.600806474685669,0.6981717348098755,1.39995539188385,0.7295476794242859,0.7558139562606812,0.7710843086242676,0.7564102411270142,0.7638888955116272,0.4676258862018585,0.46043166518211365,0.42446044087409973,0.3956834673881531
3,0.6039801239967346,0.6612168550491333,0.0010000000474974513,1.4609450101852417,0.6210756301879883,0.5739299654960632,0.5850202441215515,0.5882353186607361,0.5964912176132202,0.6120331883430481,0.5995850563049316,0.5809128880500793,0.5643153786659241,0.6854838728904724,0.7195234298706055,0.8989754319190979,0.7412269115447998,0.6792452931404114,0.6883116960525513,0.7103448510169983,0.7214285731315613,0.7769784331321716,0.7625899314880371,0.7410072088241577,0.7266187071800232
4,0.6238806247711182,0.6747994422912598,0.0010000000474974513,1.2957124710083008,0.64243483543396,0.5965250730514526,0.6000000238418579,0.6083333492279053,0.6158798336982727,0.6410788297653198,0.6224066615104675,0.6058091521263123,0.5954356789588928,0.6854838728904724,0.7261896729469299,0.9463067650794983,0.7516142725944519,0.7622950673103333,0.75,0.7747747898101807,0.7757009267807007,0.6690647602081299,0.6258992552757263,0.6187050342559814,0.597122311592102
5,0.6557213664054871,0.7115686535835266,0.0010000000474974513,1.1178182363510132,0.683679461479187,0.6274131536483765,0.6327345371246338,0.6404958963394165,0.649350643157959,0.6742738485336304,0.6576763391494751,0.6431535482406616,0.6224066615104675,0.6169354915618896,0.7285658121109009,1.1911088228225708,0.765787661075592,0.8202247023582458,0.800000011920929,0.7972972989082336,0.7910447716712952,0.5251798629760742,0.46043166518211365,0.42446044087409973,0.38129496574401855
6,0.6606965065002441,0.7234296798706055,0.0010000000474974513,1.0206323862075806,0.6934201121330261,0.6242884397506714,0.6363636255264282,0.6447638869285583,0.658695638179779,0.682572603225708,0.6680498123168945,0.6514523029327393,0.6286306977272034,0.6975806355476379,0.7321959733963013,0.8771217465400696,0.7475292086601257,0.6544502377510071,0.6612903475761414,0.6797752976417542,0.680232584476471,0.8992805480957031,0.8848921060562134,0.8705036044120789,0.8417266011238098
7,0.6577114462852478,0.7190065383911133,0.0010000000474974513,1.061108946800232,0.6930285692214966,0.6310679316520691,0.629482090473175,0.6419752836227417,0.6464208364486694,0.6742738485336304,0.6556016802787781,0.6473029255867004,0.6182572841644287,0.5362903475761414,0.741898238658905,1.4480105638504028,0.7775118947029114,0.7962962985038757,0.8085106611251831,0.800000011920929,0.7948718070983887,0.3093525171279907,0.2733812928199768,0.23021583259105682,0.22302158176898956
8,0.6676616668701172,0.7397178411483765,0.0010000000474974513,0.9577092528343201,0.7127960920333862,0.645714282989502,0.6428571343421936,0.6510204076766968,0.6630197167396545,0.7033194899559021,0.6721991896629333,0.6618257164955139,0.6286306977272034,0.7056451439857483,0.7604448795318604,0.8308925628662109,0.7714629173278809,0.643216073513031,0.6614583134651184,0.6755319237709045,0.6775956153869629,0.9208633303642273,0.9136690497398376,0.9136690497398376,0.8920863270759583
9,0.6796019673347473,0.7415505051612854,0.0010000000474974513,0.9047066569328308,0.7268333435058594,0.6531791687011719,0.6593186259269714,0.6687763929367065,0.673160195350647,0.7033194899559021,0.682572603225708,0.6576763391494751,0.6452282071113586,0.6935483813285828,0.7505115270614624,0.8713019490242004,0.7903242111206055,0.7964601516723633,0.8073394298553467,0.800000011920929,0.8061224222183228,0.6474820375442505,0.633093535900116,0.6043165326118469,0.568345308303833
