epoch,accuracy,auc,learning_rate,loss,pr_auc,precision_40,precision_45,precision_50,precision_55,recall_40,recall_45,recall_50,recall_55,val_accuracy,val_auc,val_loss,val_pr_auc,val_precision_40,val_precision_45,val_precision_50,val_precision_55,val_recall_40,val_recall_45,val_recall_50,val_recall_55
0,0.7369999885559082,0.8580576777458191,9.999999747378752e-05,0.5001005530357361,0.8735989928245544,0.6071887016296387,0.6070958971977234,0.8615384697914124,0.884353756904602,0.9497991800308228,0.9277108311653137,0.5622490048408508,0.522088348865509,0.7075098752975464,0.7661663889884949,0.58113032579422,0.7639197111129761,0.625,0.6569343209266663,0.7130434513092041,0.7352941036224365,0.8130081295967102,0.7317073345184326,0.6666666865348816,0.6097561120986938
1,0.7960000038146973,0.8902802467346191,9.999999747378752e-05,0.4637607932090759,0.8997134566307068,0.6243455410003662,0.6291834115982056,0.8788659572601318,0.9090909361839294,0.9578313231468201,0.9437751173973083,0.6847389340400696,0.5823293328285217,0.7114624381065369,0.7664790749549866,0.5803404450416565,0.764554500579834,0.6226415038108826,0.6617646813392639,0.719298243522644,0.7352941036224365,0.8048780560493469,0.7317073345184326,0.6666666865348816,0.6097561120986938
2,0.8270000219345093,0.8967024087905884,9.999999747378752e-05,0.47999107837677,0.9018208384513855,0.6218708753585815,0.6241610646247864,0.9012345671653748,0.9030100107192993,0.9477911591529846,0.9337349534034729,0.7329317331314087,0.5421686768531799,0.7114624381065369,0.7677298784255981,0.5794818997383118,0.7664639949798584,0.6305732727050781,0.6666666865348816,0.719298243522644,0.737864077091217,0.8048780560493469,0.7317073345184326,0.6666666865348816,0.6178861856460571
3,0.8450000286102295,0.8924322724342346,9.999999747378752e-05,0.474536657333374,0.9010061621665955,0.623828649520874,0.6231292486190796,0.8942528963088989,0.9046052694320679,0.935742974281311,0.9196786880493164,0.781124472618103,0.5522088408470154,0.7114624381065369,0.7686991691589355,0.5784904956817627,0.7681717872619629,0.6428571343421936,0.6616541147232056,0.719298243522644,0.75,0.8048780560493469,0.7154471278190613,0.6666666865348816,0.6341463327407837
4,0.8500000238418579,0.8968304395675659,9.999999747378752e-05,0.4696335196495056,0.9060941338539124,0.6240000128746033,0.6233062148094177,0.8918918967247009,0.8947368264198303,0.9397590160369873,0.9236947894096375,0.7951807379722595,0.5461847186088562,0.7154150009155273,0.7706066370010376,0.577381432056427,0.7697550058364868,0.6490066051483154,0.6616541147232056,0.7217391133308411,0.75,0.7967479825019836,0.7154471278190613,0.6747967600822449,0.6341463327407837
5,0.8529999852180481,0.8948023319244385,9.999999747378752e-05,0.4588921070098877,0.9072712659835815,0.6206896305084229,0.6217687129974365,0.8840262293815613,0.894568681716919,0.9397590160369873,0.9176706671714783,0.8112449645996094,0.5622490048408508,0.7114624381065369,0.7713884115219116,0.5762584805488586,0.7697280645370483,0.6554054021835327,0.6616541147232056,0.7155172228813171,0.75,0.7886179089546204,0.7154471278190613,0.6747967600822449,0.6341463327407837
6,0.8650000095367432,0.9131666421890259,9.999999747378752e-05,0.4594094753265381,0.918359100818634,0.6323529481887817,0.6335150003433228,0.898901104927063,0.914675772190094,0.9497991800308228,0.9337349534034729,0.8212851285934448,0.5381526350975037,0.7114624381065369,0.7723890542984009,0.5750086307525635,0.7711395025253296,0.6575342416763306,0.6666666865348816,0.7155172228813171,0.75,0.7804877758026123,0.7154471278190613,0.6747967600822449,0.6341463327407837
7,0.8510000109672546,0.901936411857605,9.999999747378752e-05,0.4548926055431366,0.907832145690918,0.6325706839561462,0.65329509973526,0.8835164904594421,0.8885350227355957,0.9437751173973083,0.9156626462936401,0.8072289228439331,0.5602409839630127,0.7154150009155273,0.7732957601547241,0.5737937688827515,0.7727662324905396,0.6551724076271057,0.6769230961799622,0.7217391133308411,0.75,0.772357702255249,0.7154471278190613,0.6747967600822449,0.6341463327407837
8,0.8690000176429749,0.9179706573486328,9.999999747378752e-05,0.43438082933425903,0.9244116544723511,0.6355140209197998,0.6819526553153992,0.8912580013275146,0.9142012000083923,0.9558233022689819,0.9257028102874756,0.8393574357032776,0.6204819083213806,0.7154150009155273,0.7740463018417358,0.5724961757659912,0.772922158241272,0.6551724076271057,0.6744186282157898,0.7217391133308411,0.7428571581840515,0.772357702255249,0.707317054271698,0.6747967600822449,0.6341463327407837
9,0.8690000176429749,0.9087145328521729,9.999999747378752e-05,0.4454262852668762,0.9194874167442322,0.6213333606719971,0.7043343782424927,0.8946236371994019,0.910404622554779,0.935742974281311,0.913654625415802,0.8353413939476013,0.6325300931930542,0.7154150009155273,0.7757348418235779,0.5711569786071777,0.7748048305511475,0.6551724076271057,0.6744186282157898,0.7217391133308411,0.7452830076217651,0.772357702255249,0.707317054271698,0.6747967600822449,0.642276406288147
10,0.8709999918937683,0.9248768091201782,9.999999747378752e-05,0.4271736443042755,0.9275687336921692,0.6483516693115234,0.7479674816131592,0.9072847962379456,0.9197707772254944,0.9477911591529846,0.9236947894096375,0.8253012299537659,0.6445783376693726,0.7154150009155273,0.7769856452941895,0.5699353218078613,0.7763304710388184,0.6551724076271057,0.6771653294563293,0.7217391133308411,0.7476635575294495,0.772357702255249,0.6991869807243347,0.6747967600822449,0.6504064798355103
11,0.8610000014305115,0.9100885391235352,9.999999747378752e-05,0.43353015184402466,0.9228134155273438,0.6251673102378845,0.7365771532058716,0.8962472677230835,0.9348441958427429,0.9377509951591492,0.8815261125564575,0.8152610659599304,0.6626505851745605,0.7154150009155273,0.778205156326294,0.5687064528465271,0.7779461145401001,0.6527777910232544,0.6935483813285828,0.7217391133308411,0.7407407164573669,0.7642276287078857,0.6991869807243347,0.6747967600822449,0.6504064798355103
12,0.8600000143051147,0.9118345975875854,9.999999747378752e-05,0.434341162443161,0.9181891679763794,0.638239324092865,0.7655172348022461,0.8925438523292542,0.9218328595161438,0.9317269325256348,0.891566276550293,0.8172690868377686,0.6867470145225525,0.7154150009155273,0.7800500392913818,0.5676925182342529,0.7798408269882202,0.6595744490623474,0.6910569071769714,0.7217391133308411,0.7339449524879456,0.7560975551605225,0.6910569071769714,0.6747967600822449,0.6504064798355103
13,0.8659999966621399,0.9108465909957886,9.999999747378752e-05,0.4267164468765259,0.9225385785102844,0.6313617825508118,0.7795414328575134,0.8872340321540833,0.913705587387085,0.9216867685317993,0.8875501751899719,0.8373494148254395,0.7228915691375732,0.7154150009155273,0.7809256315231323,0.5665613412857056,0.7805131673812866,0.6595744490623474,0.702479362487793,0.7217391133308411,0.7339449524879456,0.7560975551605225,0.6910569071769714,0.6747967600822449,0.6504064798355103
14,0.871999979019165,0.9234607219696045,9.999999747378752e-05,0.41592204570770264,0.9256648421287537,0.6835260391235352,0.809694766998291,0.8870292901992798,0.9172932505607605,0.9497991800308228,0.9056224822998047,0.8514056205749512,0.7349397540092468,0.7114624381065369,0.7819575071334839,0.5653237700462341,0.7813272476196289,0.6595744490623474,0.702479362487793,0.7155172228813171,0.7339449524879456,0.7560975551605225,0.6910569071769714,0.6747967600822449,0.6504064798355103
15,0.8610000014305115,0.9098544716835022,9.999999747378752e-05,0.42644816637039185,0.9189615249633789,0.6750369071960449,0.8084714412689209,0.8962472677230835,0.9225000143051147,0.9176706671714783,0.8815261125564575,0.8152610659599304,0.740963876247406,0.7114624381065369,0.7837711572647095,0.5643472075462341,0.7831219434738159,0.6666666865348816,0.7118644118309021,0.7155172228813171,0.7339449524879456,0.7479674816131592,0.6829268336296082,0.6747967600822449,0.6504064798355103
