epoch,accuracy,auc,learning_rate,loss,pr_auc,precision_40,precision_45,precision_50,precision_55,recall_40,recall_45,recall_50,recall_55,val_accuracy,val_auc,val_loss,val_pr_auc,val_precision_40,val_precision_45,val_precision_50,val_precision_55,val_recall_40,val_recall_45,val_recall_50,val_recall_55
0,0.7540000081062317,0.8649477958679199,9.999999747378752e-05,0.4752647876739502,0.8790422081947327,0.6305818557739258,0.6298342347145081,0.8559321761131287,0.8850931525230408,0.935742974281311,0.9156626462936401,0.608433723449707,0.5722891688346863,0.7075098752975464,0.7660412788391113,0.5810434818267822,0.7645456790924072,0.6265822649002075,0.6569343209266663,0.7094017267227173,0.7352941036224365,0.8048780560493469,0.7317073345184326,0.6747967600822449,0.6097561120986938
1,0.7889999747276306,0.8743460178375244,9.999999747378752e-05,0.48054081201553345,0.881677508354187,0.6211920380592346,0.6198909878730774,0.8670076727867126,0.8785942196846008,0.9417670965194702,0.913654625415802,0.6807228922843933,0.5522088408470154,0.7154150009155273,0.766135036945343,0.5800283551216125,0.7645314931869507,0.6305732727050781,0.6617646813392639,0.7217391133308411,0.7425742745399475,0.8048780560493469,0.7317073345184326,0.6747967600822449,0.6097561120986938
2,0.8230000138282776,0.8947882652282715,9.999999747378752e-05,0.4691530764102936,0.9068297147750854,0.6251673102378845,0.623641312122345,0.8848921060562134,0.9136212468147278,0.9377509951591492,0.9216867685317993,0.740963876247406,0.5522088408470154,0.7154150009155273,0.7675734758377075,0.5789788961410522,0.7668988704681396,0.6428571343421936,0.6666666865348816,0.7217391133308411,0.7425742745399475,0.8048780560493469,0.7317073345184326,0.6747967600822449,0.6097561120986938
3,0.8389999866485596,0.8977063894271851,9.999999747378752e-05,0.46136683225631714,0.9078659415245056,0.6245059370994568,0.6276881694793701,0.8927738666534424,0.905063271522522,0.9518072009086609,0.9377509951591492,0.7690762877464294,0.5742971897125244,0.7154150009155273,0.7679487466812134,0.5777584910392761,0.7670161724090576,0.6556291580200195,0.6616541147232056,0.7217391133308411,0.7425742745399475,0.8048780560493469,0.7154471278190613,0.6747967600822449,0.6097561120986938
4,0.8360000252723694,0.8982104063034058,9.999999747378752e-05,0.4657294750213623,0.906200110912323,0.6194225549697876,0.6236559152603149,0.8795454502105713,0.9035369753837585,0.9477911591529846,0.9317269325256348,0.7771084308624268,0.564257025718689,0.7114624381065369,0.7685741186141968,0.5765540599822998,0.76880943775177,0.6598639488220215,0.6641221642494202,0.7155172228813171,0.75,0.7886179089546204,0.707317054271698,0.6747967600822449,0.6097561120986938
5,0.828000009059906,0.8949783444404602,9.999999747378752e-05,0.4671899378299713,0.9025653600692749,0.6101036071777344,0.6105960011482239,0.8755760192871094,0.8936877250671387,0.9457831382751465,0.9257028102874756,0.763052225112915,0.5401606559753418,0.7193675637245178,0.7686991691589355,0.5753019452095032,0.769546627998352,0.6575342416763306,0.6641221642494202,0.7280701994895935,0.75,0.7804877758026123,0.707317054271698,0.6747967600822449,0.6097561120986938
6,0.8610000014305115,0.9064624905586243,9.999999747378752e-05,0.4626435339450836,0.9170002937316895,0.6143791079521179,0.6223118305206299,0.908883810043335,0.9228187799453735,0.9437751173973083,0.9297188520431519,0.8012048006057739,0.5522088408470154,0.7233201861381531,0.7690744400024414,0.5739839673042297,0.769970178604126,0.6527777910232544,0.6850393414497375,0.7345132827758789,0.75,0.7642276287078857,0.707317054271698,0.6747967600822449,0.6097561120986938
7,0.8460000157356262,0.8940383195877075,9.999999747378752e-05,0.4606943428516388,0.9020652770996094,0.6251673102378845,0.6691394448280334,0.89449542760849,0.8952702879905701,0.9377509951591492,0.9056224822998047,0.7831325531005859,0.5321285128593445,0.7233201861381531,0.7692933678627014,0.5727951526641846,0.7705223560333252,0.6499999761581421,0.6904761791229248,0.7345132827758789,0.75,0.7398374080657959,0.707317054271698,0.6747967600822449,0.6097561120986938
8,0.8529999852180481,0.9059104919433594,9.999999747378752e-05,0.44287195801734924,0.9132891893386841,0.631436288356781,0.6984615325927734,0.8926174640655518,0.8960244655609131,0.935742974281311,0.9116466045379639,0.8012048006057739,0.5883533954620361,0.7233201861381531,0.7708567380905151,0.5716951489448547,0.7716761827468872,0.6521739363670349,0.6959999799728394,0.7345132827758789,0.75,0.7317073345184326,0.707317054271698,0.6747967600822449,0.6097561120986938
9,0.8640000224113464,0.9080965518951416,9.999999747378752e-05,0.4462873637676239,0.9179637432098389,0.6216931343078613,0.724473237991333,0.9004424810409546,0.908823549747467,0.9437751173973083,0.8975903391838074,0.8172690868377686,0.6204819083213806,0.7193675637245178,0.7714822292327881,0.5705850124359131,0.7734086513519287,0.6521739363670349,0.6991869807243347,0.7321428656578064,0.7403846383094788,0.7317073345184326,0.6991869807243347,0.6666666865348816,0.6260162591934204
