epoch,auc,learning_rate,loss,pr_auc,val_auc,val_loss,val_pr_auc
0,0.5006577372550964,9.999999747378752e-05,0.825245201587677,0.5074011087417603,0.5563000440597534,0.6852035522460938,0.591265857219696
1,0.5170642137527466,9.999999747378752e-05,0.6940449476242065,0.5236046314239502,0.5501999855041504,0.6840177774429321,0.5888509750366211
2,0.5526733994483948,9.999999747378752e-05,0.6855002641677856,0.5689969658851624,0.638700008392334,0.662749707698822,0.6777832508087158
3,0.5768639445304871,9.999999747378752e-05,0.6733579635620117,0.6113953590393066,0.553100049495697,0.682934582233429,0.594830334186554
4,0.5634563565254211,9.999999747378752e-05,0.6800029873847961,0.590240478515625,0.5684500336647034,0.6816972494125366,0.6163590550422668
5,0.6075975298881531,9.999999747378752e-05,0.6567978858947754,0.6562557816505432,0.6634500026702881,0.6517648100852966,0.705292284488678
6,0.605253279209137,9.999999747378752e-05,0.6509237289428711,0.6640867590904236,0.6494501233100891,0.6610344648361206,0.6840158700942993
7,0.5699340105056763,9.999999747378752e-05,0.6756327152252197,0.6097447872161865,0.6615500450134277,0.6845611333847046,0.6125504970550537
8,0.575192928314209,9.999999747378752e-05,0.6752456426620483,0.6034600734710693,0.6619999408721924,0.6659833788871765,0.6587374210357666
9,0.6227757930755615,1.9999999494757503e-05,0.6406210660934448,0.6812320947647095,0.6676000356674194,0.6637920141220093,0.6622220873832703
10,0.6505541801452637,1.9999999494757503e-05,0.6365504264831543,0.6950293779373169,0.6529999375343323,0.6663883328437805,0.6611554622650146
11,0.6493167281150818,1.9999999494757503e-05,0.6366949081420898,0.6925293803215027,0.6728999614715576,0.6589287519454956,0.6727273464202881
