epoch,auc,learning_rate,loss,pr_auc,val_auc,val_loss,val_pr_auc
0,0.5285729765892029,9.999999747378752e-05,0.8066961765289307,0.5155167579650879,0.5902425050735474,0.8131883144378662,0.5845948457717896
1,0.5653946399688721,9.999999747378752e-05,0.7696572542190552,0.5429284572601318,0.6256653070449829,0.7490651607513428,0.6115137338638306
2,0.6524540185928345,9.999999747378752e-05,0.7080525159835815,0.6334702968597412,0.6500295400619507,0.7216097116470337,0.6117814779281616
3,0.7136828899383545,9.999999747378752e-05,0.6653999090194702,0.7077535390853882,0.6650502681732178,0.7205057740211487,0.627679169178009
4,0.7199351191520691,9.999999747378752e-05,0.651302695274353,0.7187333106994629,0.6641041040420532,0.6964302659034729,0.6387513875961304
5,0.7631891965866089,9.999999747378752e-05,0.6270064115524292,0.7398315668106079,0.6719692349433899,0.6995372772216797,0.6483080387115479
6,0.7328864932060242,9.999999747378752e-05,0.637146532535553,0.7247916460037231,0.6795978546142578,0.682115912437439,0.6593373417854309
7,0.8380756378173828,9.999999747378752e-05,0.5648240447044373,0.8303539752960205,0.6956238746643066,0.6707630753517151,0.6769567728042603
8,0.8033009171485901,9.999999747378752e-05,0.5820449590682983,0.783524751663208,0.6914843320846558,0.6612011194229126,0.6705535650253296
9,0.8252432346343994,9.999999747378752e-05,0.5630699396133423,0.8265559077262878,0.7014783620834351,0.6744380593299866,0.6827389001846313
10,0.8454017639160156,9.999999747378752e-05,0.5481771230697632,0.8509286642074585,0.7019515037536621,0.6671287417411804,0.6862481832504272
11,0.8327315449714661,9.999999747378752e-05,0.5542993545532227,0.8203986287117004,0.6949734091758728,0.6711565256118774,0.6771873235702515
12,0.8485009074211121,1.9999999494757503e-05,0.5412880182266235,0.839667558670044,0.6933767199516296,0.6649534106254578,0.6754046082496643
13,0.8766089677810669,1.9999999494757503e-05,0.5231320858001709,0.8769807815551758,0.6962152719497681,0.6619706153869629,0.6759130358695984
14,0.8641549348831177,1.9999999494757503e-05,0.5225703716278076,0.861772894859314,0.6981076002120972,0.6599827408790588,0.6783920526504517
15,0.877852201461792,1.9999999494757503e-05,0.5134001970291138,0.8618268370628357,0.6971614360809326,0.6621807217597961,0.675948977470398
16,0.8758846521377563,1.9999999494757503e-05,0.5165704488754272,0.8761177062988281,0.6974571347236633,0.6640044450759888,0.6766785383224487
17,0.873329758644104,1.9999999494757503e-05,0.5162724852561951,0.8587484359741211,0.6974571347236633,0.6616808772087097,0.6775085926055908
18,0.8674558401107788,3.999999989900971e-06,0.5167584419250488,0.8640148639678955,0.6975754499435425,0.6615421772003174,0.676743745803833
19,0.8904540538787842,3.999999989900971e-06,0.5051334500312805,0.8868537545204163,0.6968066096305847,0.6604470610618591,0.6759305000305176
20,0.8909945487976074,3.999999989900971e-06,0.4993320405483246,0.8827614784240723,0.6981076002120972,0.6599036455154419,0.6787377595901489
21,0.8883820176124573,9.999999974752427e-07,0.5070832967758179,0.8889867067337036,0.6980485320091248,0.6601637005805969,0.6781968474388123
22,0.8885477185249329,9.999999974752427e-07,0.5114116072654724,0.8926952481269836,0.6982258558273315,0.6611422896385193,0.6770678162574768
23,0.8901081085205078,9.999999974752427e-07,0.5008653998374939,0.8885801434516907,0.6979893445968628,0.66195148229599,0.678243100643158
24,0.8912360668182373,9.999999974752427e-07,0.5051665306091309,0.8919649124145508,0.6979302167892456,0.6616573929786682,0.677834153175354
25,0.8642126321792603,9.999999974752427e-07,0.5208323001861572,0.8640655279159546,0.6975753903388977,0.6604087948799133,0.6783630847930908
26,0.880681037902832,9.999999974752427e-07,0.504023551940918,0.8718355894088745,0.6982259154319763,0.6603866219520569,0.6787622570991516
