epoch,auc,learning_rate,loss,pr_auc,val_auc,val_loss,val_pr_auc
0,0.4424154460430145,9.999999747378752e-05,0.9289672374725342,0.4593365788459778,0.505730390548706,0.734935462474823,0.4709746539592743
1,0.47862643003463745,9.999999747378752e-05,0.864599347114563,0.4864403009414673,0.5315656065940857,0.7167985439300537,0.4858649969100952
2,0.46993565559387207,9.999999747378752e-05,0.8679934740066528,0.492727667093277,0.5581293106079102,0.701484739780426,0.5096253156661987
3,0.4745527505874634,9.999999747378752e-05,0.8674344420433044,0.5032100677490234,0.5880439281463623,0.6877403259277344,0.5386949777603149
4,0.5195738673210144,9.999999747378752e-05,0.8248925805091858,0.5263918042182922,0.6064491271972656,0.6769167184829712,0.5560628175735474
5,0.5647048950195312,9.999999747378752e-05,0.7757548689842224,0.5902298092842102,0.623640239238739,0.6673966646194458,0.5910383462905884
6,0.5603674054145813,9.999999747378752e-05,0.774052619934082,0.5723277926445007,0.6418026685714722,0.6593937873840332,0.6259070038795471
7,0.5797056555747986,9.999999747378752e-05,0.7408860325813293,0.6052689552307129,0.6586538553237915,0.6523577570915222,0.6456266641616821
8,0.6261056065559387,9.999999747378752e-05,0.7196748852729797,0.6427006125450134,0.6748251914978027,0.6454799175262451,0.6592034101486206
9,0.6127160787582397,9.999999747378752e-05,0.7201259732246399,0.6386875510215759,0.6883741617202759,0.6399961113929749,0.6705247163772583
10,0.643782377243042,9.999999747378752e-05,0.6953843832015991,0.6467911601066589,0.7016316652297974,0.6351946592330933,0.679912805557251
11,0.6898776292800903,9.999999747378752e-05,0.6555907726287842,0.6872890591621399,0.7137237787246704,0.6308054327964783,0.6923165917396545
12,0.6551114320755005,9.999999747378752e-05,0.6739540100097656,0.6770481467247009,0.7194541692733765,0.6267727017402649,0.6995595097541809
13,0.6857002973556519,9.999999747378752e-05,0.6493387818336487,0.6976804733276367,0.7269328236579895,0.6231812834739685,0.705474853515625
14,0.7143983840942383,9.999999747378752e-05,0.6308831572532654,0.7322120666503906,0.7318376302719116,0.6201696395874023,0.7106383442878723
15,0.7231205105781555,9.999999747378752e-05,0.6248791813850403,0.7320712208747864,0.7364025115966797,0.6174709796905518,0.7139902114868164
16,0.75925612449646,9.999999747378752e-05,0.5941780805587769,0.7732206583023071,0.7403360605239868,0.6148844361305237,0.7183467149734497
17,0.7677364349365234,9.999999747378752e-05,0.5792031288146973,0.7800607085227966,0.7427641749382019,0.6125191450119019,0.720710277557373
18,0.7655629515647888,9.999999747378752e-05,0.5813588500022888,0.7841254472732544,0.7454351186752319,0.6103350520133972,0.722517192363739
19,0.7594540119171143,9.999999747378752e-05,0.5858249068260193,0.7600415349006653,0.748883068561554,0.6086635589599609,0.725845456123352
20,0.7786070108413696,9.999999747378752e-05,0.5729838609695435,0.7786880731582642,0.749660074710846,0.6071670055389404,0.726733922958374
21,0.7754033207893372,9.999999747378752e-05,0.5709413290023804,0.787369966506958,0.753302276134491,0.6051861047744751,0.7269539833068848
22,0.7674380540847778,9.999999747378752e-05,0.5818633437156677,0.777461051940918,0.7571386694908142,0.6036521196365356,0.733309268951416
23,0.8042740821838379,9.999999747378752e-05,0.5460777282714844,0.8011384606361389,0.7580128908157349,0.6027942299842834,0.7341313362121582
24,0.7762418985366821,9.999999747378752e-05,0.5693130493164062,0.7863476276397705,0.7588869333267212,0.6013616919517517,0.7355811595916748
25,0.8193941712379456,9.999999747378752e-05,0.5299251675605774,0.8192436099052429,0.7589840888977051,0.6005953550338745,0.7358852624893188
26,0.8435316681861877,9.999999747378752e-05,0.5087337493896484,0.8364348411560059,0.7591783404350281,0.599493682384491,0.7322953939437866
27,0.8015164136886597,9.999999747378752e-05,0.5481848120689392,0.8123926520347595,0.7604409456253052,0.5985336899757385,0.734951376914978
28,0.8559443950653076,9.999999747378752e-05,0.4871682822704315,0.8581051826477051,0.7632575631141663,0.5974850058555603,0.7402405738830566
29,0.8316749334335327,9.999999747378752e-05,0.5138808488845825,0.8411075472831726,0.7634032964706421,0.5966398119926453,0.7363124489784241
30,0.8380634784698486,9.999999747378752e-05,0.5079670548439026,0.8402779698371887,0.7648115754127502,0.5960066318511963,0.7397041320800781
31,0.8312603831291199,9.999999747378752e-05,0.5113624334335327,0.8275439739227295,0.7658314108848572,0.5956652164459229,0.7350063323974609
32,0.8511734008789062,9.999999747378752e-05,0.4873550832271576,0.85591059923172,0.7652485966682434,0.5953848958015442,0.7333683967590332
33,0.8662338256835938,9.999999747378752e-05,0.47492536902427673,0.8490340709686279,0.7670454382896423,0.594936728477478,0.740780770778656
34,0.8499704599380493,9.999999747378752e-05,0.4972269535064697,0.8318703770637512,0.7675310969352722,0.594489574432373,0.7432304620742798
35,0.8493611812591553,9.999999747378752e-05,0.5012406706809998,0.8359997868537903,0.7668997645378113,0.5940608382225037,0.7429343461990356
36,0.8513650894165039,9.999999747378752e-05,0.4904571771621704,0.8503601551055908,0.7662199139595032,0.5940576791763306,0.7357653379440308
37,0.8694092631340027,9.999999747378752e-05,0.4674878716468811,0.8579132556915283,0.7664626836776733,0.5937994122505188,0.7378154993057251
38,0.8672891855239868,9.999999747378752e-05,0.47293195128440857,0.8532227873802185,0.7668997049331665,0.5934211611747742,0.7441900968551636
39,0.8876041769981384,9.999999747378752e-05,0.44562575221061707,0.8853523135185242,0.7660256624221802,0.5937294960021973,0.7456831932067871
40,0.8787783980369568,9.999999747378752e-05,0.45580756664276123,0.8714388608932495,0.7663170099258423,0.5936626195907593,0.7383430004119873
41,0.8810304999351501,9.999999747378752e-05,0.45253804326057434,0.8736655116081238,0.7673367857933044,0.5934919118881226,0.7425685524940491
42,0.8621602058410645,1.9999999494757503e-05,0.47000667452812195,0.8668012022972107,0.767094075679779,0.5934929847717285,0.7424189448356628
43,0.8650215864181519,1.9999999494757503e-05,0.4745193421840668,0.8548698425292969,0.7666569948196411,0.5933416485786438,0.7422292232513428
44,0.8805310726165771,1.9999999494757503e-05,0.4490912854671478,0.8763628005981445,0.7666083574295044,0.593334972858429,0.7423494458198547
45,0.8841901421546936,3.999999989900971e-06,0.45059069991111755,0.8822563886642456,0.7667055130004883,0.5933445692062378,0.7424477338790894
46,0.8739980459213257,3.999999989900971e-06,0.455843985080719,0.8633191585540771,0.7666569948196411,0.593349277973175,0.7424057722091675
47,0.8859396576881409,3.999999989900971e-06,0.4424279034137726,0.8884990215301514,0.7667540907859802,0.5933323502540588,0.7424618601799011
48,0.8733574151992798,9.999999974752427e-07,0.45866721868515015,0.8676508069038391,0.7666084170341492,0.5933308005332947,0.7419586777687073
49,0.866544783115387,9.999999974752427e-07,0.46580103039741516,0.8728389739990234,0.7667055130004883,0.593329131603241,0.742007851600647
50,0.884061336517334,9.999999974752427e-07,0.4449487328529358,0.8870841264724731,0.7667055130004883,0.5933307409286499,0.742007851600647
51,0.8861908912658691,9.999999974752427e-07,0.4415076673030853,0.8933783173561096,0.7667055130004883,0.5933356285095215,0.742007851600647
52,0.8749654293060303,9.999999974752427e-07,0.4585907757282257,0.8536507487297058,0.7666083574295044,0.5933351516723633,0.741951584815979
53,0.8808325529098511,9.999999974752427e-07,0.44751930236816406,0.8877943754196167,0.7666569352149963,0.5933330655097961,0.7419650554656982
54,0.8934714198112488,9.999999974752427e-07,0.4328583776950836,0.8984999656677246,0.7666569352149963,0.5933353900909424,0.7419650554656982
55,0.8665227890014648,9.999999974752427e-07,0.4645758271217346,0.8715739250183105,0.7666569352149963,0.5933341383934021,0.7419650554656982
